time,wave
0.0,0.0
0.01,0.8085868100679254
0.02,1.5091224636003053
0.03,2.0138423908623633
0.04,2.271329181681981
0.05,2.2750437641902135
0.06,2.0626619376987874
0.07,1.7065377184010881
0.08,1.2975073340255563
0.09,0.9256276213704038
0.1,0.6620112592322274
0.11,0.5455658752913959
0.12,0.5772612091735662
0.13,0.7228195722752795
0.14,0.922849235445575
0.15,1.1078426005273134
0.16,1.21449323826982
0.17,1.1996486384124923
0.18,1.048914681618128
0.19,0.7782773065692896
0.2,0.4287757058761389
0.21,0.05585389827406789
0.22,-0.2838333087706654
0.23,-0.5449313057535101
0.24,-0.7023114169642821
0.25,-0.7545112115353192
0.26,-0.72120583176194
0.27,-0.6357050155859196
0.28,-0.5346514992536078
0.29,-0.4477015862760029
0.3,-0.3898648037153747
0.31,-0.3584088617372767
0.32,-0.33500292769549267
0.33,-0.29239119865447766
0.34,-0.20370699674858453
0.35,-0.05184963379967411
0.36,0.16367752052360396
0.37,0.42442371019479186
0.38,0.6959436710119624
0.39,0.9354717875314129
0.4,1.102487513131503
0.41,1.1695240938220595
0.42,1.130403135009176
0.43,1.0036111691654417
0.44,0.8296546677797833
0.45,0.6626758899064111
0.46,0.558039417037682
0.47,0.5586625411872087
0.48,0.6832972619963558
0.49,0.9196578544675075
0.5,1.2242810950635743
0.51,1.5295255351875725
0.52,1.7564953211561936
0.53,1.8312843686742994
0.54,1.7011015191486805
0.55,1.346756790148582
0.56,0.7886930904229063
0.57,0.0850890005680251
0.58,-0.6777563439605375
0.59,-1.4008872452156143
0.6,-1.9908713370086877
0.61,-2.3769714478356936
0.62,-2.5237965259524193
0.63,-2.4368826874575826
0.64,-2.160157523646503
0.65,-1.765949764781115
0.66,-1.339749565000079
0.67,-0.9629711245386336
0.68,-0.6973025402829988
0.69,-0.5737912998831249
0.7,-0.5887207346627216
0.71,-0.706836698525617
0.72,-0.8709196160719364
0.73,-1.0154048060678804
0.74,-1.081003431114239
0.75,-1.0272096529925412
0.76,-0.8401836560872267
0.77,-0.5346153171581898
0.78,-0.14953347119260504
0.79,0.2606780381148892
0.8,0.6378454393550481
0.81,0.9315256126134537
0.82,1.1080435536782927
0.83,1.1553213848949733
0.84,1.0828240117421244
0.85,0.91707821356462
0.86,0.694173455695607
0.87,0.45121713370991284
0.88,0.21878711972927833
0.89,0.016013221533836275
0.9,-0.15084888667259178
0.91,-0.28641005651262375
0.92,-0.4016122702323268
0.93,-0.5081418293498632
0.94,-0.6134349243448036
0.95,-0.7176597087010768
0.96,-0.8134529972202542
0.97,-0.8884004634417463
0.98,-0.9294806883926725
0.99,-0.9281402966466383
1.0,-0.8844682433462123
1.01,-0.8091418556626458
1.02,-0.7223754911230765
1.03,-0.6498777357713987
1.04,-0.6166243668918221
1.05,-0.6398833080210337
1.06,-0.7232252414528986
1.07,-0.853137275552645
1.08,-0.9993418646331491
1.09,-1.119118042666318
1.1,-1.1650057745775655
1.11,-1.0944550718976074
1.12,-0.87944990708014
1.13,-0.514022276533169
1.14,-0.017912630593638623
1.15,0.5646323837816747
1.16,1.1709547317187585
1.17,1.7299837513970027
1.18,2.1743093765466153
1.19,2.452018805269802
1.2,2.53597102731786
1.21,2.4286461264222248
1.22,2.1615560486326277
1.23,1.7892695071565583
1.24,1.3791692623068519
1.25,0.9989080798950928
1.26,0.7039875880405168
1.27,0.5278592317315174
1.28,0.47644428202603145
1.29,0.5280928393419396
1.3,0.6389275712774769
1.31,0.7524625674624377
1.32,0.8115614896570273
1.33,0.7703642930717611
1.34,0.6038500288461064
1.35,0.3132006665958386
1.36,-0.07401809555779756
1.37,-0.5088131085517904
1.38,-0.9298098806512953
1.39,-1.274566717234203
1.4,-1.4909364031395336
1.41,-1.546302918546715
1.42,-1.4329950713075459
1.43,-1.1689742491408657
1.44,-0.7938420990040534
1.45,-0.36112135198099937
1.46,0.07155187597822682
1.47,0.45235414033183474
1.48,0.743425402411476
1.49,0.9258050597211832
1.5,1.00043822836232
1.51,0.9853709281075256
1.52,0.9100173171942989
1.53,0.8079192688870311
1.54,0.7096239364240229
1.55,0.637149073242483
1.56,0.6010390604815778
1.57,0.6003541710636674
1.58,0.6252386051480945
1.59,0.6611401429092827
1.6,0.6934341464495561
1.61,0.7112038750356273
1.62,0.7092381281106079
1.63,0.6878429816230172
1.64,0.6506898733651242
1.65,0.6014791315886195
1.66,0.5405441698470159
1.67,0.4625656780392143
1.68,0.35628962374076856
1.69,0.20660972326653976
1.7,-0.001287202754617911
1.71,-0.2766401573721965
1.72,-0.618049556759769
1.73,-1.010085165415653
1.74,-1.422755649592438
1.75,-1.814433903929081
1.76,-2.1380327722781978
1.77,-2.3494036509558978
1.78,-2.416284376240508
1.79,-2.3258215593674567
1.8,-2.0888332231810702
1.81,-1.7395585916784824
1.82,-1.330557796803899
1.83,-0.9234849958391136
1.84,-0.5774289455943727
1.85,-0.33716779838474276
1.86,-0.2238524732475069
1.87,-0.23025002593025767
1.88,-0.32180145210468936
1.89,-0.4435484214056364
1.9,-0.5317125246222699
1.91,-0.5276478624768999
1.92,-0.3912774924594286
1.93,-0.11111932845747796
1.94,0.29136862877466607
1.95,0.7642555377413683
1.96,1.2341298051222775
1.97,1.6199299456111205
1.98,1.8488565307637983
1.99,1.871104138835425
2.0,1.670338586508272
