time,wave
0.0,0.0
0.01,0.29104547576821604
0.02,0.5153404728794175
0.03,0.6253873814507211
0.04,0.6066045173376902
0.05,0.48143275378729744
0.06,0.30269415622378715
0.07,0.13813209984175467
0.08,0.050623099500151036
0.09,0.07980742308699279
0.1,0.23047352357199996
0.11,0.47107006132025153
0.12,0.7427783215465085
0.13,0.9765111791779887
0.14,1.1129029395148746
0.15,1.119485806753087
0.16,1.0000656269097785
0.17,0.7935747024363666
0.18,0.5627351143767867
0.19,0.3758247989916226
0.2,0.28684141139278
0.21,0.31982418779264715
0.22,0.46188650939251563
0.23,0.6669823193985156
0.24,0.8693124981424597
0.25,1.002477908331547
0.26,1.0188169893020718
0.27,0.9033121128433677
0.28,0.6780259982125216
0.29,0.39577935685231164
0.3,0.12490507285719332
0.31,-0.0704945826047585
0.32,-0.14905540244636345
0.33,-0.10404983438480825
0.34,0.034777647187759775
0.35,0.2099704864005673
0.36,0.3531706384711445
0.37,0.40509731614267025
0.38,0.3328913892316182
0.39,0.13978790354642007
0.4,-0.13569300919942923
0.41,-0.4308028395111856
0.42,-0.6766592567169163
0.43,-0.8181250323834217
0.44,-0.8296996695770118
0.45,-0.7228099029124899
0.46,-0.5423828487700149
0.47,-0.35369771501120256
0.48,-0.22333490507598508
0.49,-0.19975533364363846
0.5,-0.2991500933322706
0.51,-0.500670109692411
0.52,-0.7524215325299508
0.53,-0.9864863162728787
0.54,-1.1386065748646335
0.55,-1.16681692229109
0.56,-1.0636144208061942
0.57,-0.8581322686083149
0.58,-0.6076860548288351
0.59,-0.38114738933928166
0.6,-0.23897285213085995
0.61,-0.21568737567807322
0.62,-0.30990836018549606
0.63,-0.48480701787264574
0.64,-0.678872538283642
0.65,-0.82385279593305
0.66,-0.8646612835143117
0.67,-0.7754689252296512
0.68,-0.5673072249789124
0.69,-0.28497414348959665
0.7,0.005859607501665948
0.71,0.23760054239934986
0.72,0.3602367157015214
0.73,0.3557334958288195
0.74,0.2431413952915384
0.75,0.07293366215521661
0.76,-0.0877811223848978
0.77,-0.1748764194303798
0.78,-0.14595750657367512
0.79,0.00720197159476843
0.8,0.25614900567989846
0.81,0.5438958339207145
0.82,0.8013559455644967
0.83,0.9672995097998849
0.84,1.0060342266046445
0.85,0.9176780517451629
0.86,0.7380414111574728
0.87,0.5281537219662911
0.88,0.3564761244552928
0.89,0.2789660846680899
0.9,0.32278324181849083
0.91,0.4783684306462946
0.92,0.7021962742044339
0.93,0.9294022024893775
0.94,1.0926172717211255
0.95,1.141541415928033
0.96,1.057571249503815
0.97,0.8592345488394562
0.98,0.5968530759736437
0.99,0.3379832714163578
1.0,0.14786224821481053
1.01,0.07053683832825003
1.02,0.11615502307822395
1.03,0.2581095406273697
1.04,0.4408624633431738
1.05,0.5961778725130582
1.06,0.6630481090764284
1.07,0.6055264688268189
1.08,0.42328711067521413
1.09,0.1518448314110899
1.1,-0.14763003245159756
1.11,-0.4059449018003945
1.12,-0.5658469347333039
1.13,-0.5985179613430118
1.14,-0.5118134278332727
1.15,-0.3478538240523946
1.16,-0.1706689478790188
1.17,-0.04748385924434456
1.18,-0.029081715137543263
1.19,-0.13494670330639036
1.2,-0.3475021755763585
1.21,-0.6171179123159062
1.22,-0.8764331876070425
1.23,-1.0598370648885924
1.24,-1.1224497005107144
1.25,-1.0530932661102244
1.26,-0.8774863628095644
1.27,-0.650734691091914
1.28,-0.4412988850464671
1.29,-0.31109525606816996
1.3,-0.297508060772661
1.31,-0.4025367453552557
1.32,-0.5922296361358432
1.33,-0.8065684197422787
1.34,-0.9769329077635664
1.35,-1.0460742891320105
1.36,-0.9847965647067576
1.37,-0.8005016821507601
1.38,-0.5351164875895624
1.39,-0.2530029177885452
1.4,-0.022361522681795698
1.41,0.10447220358771353
1.42,0.10611774664381246
1.43,-0.001755367184199469
1.44,-0.17109646127949918
1.45,-0.33554989603325885
1.46,-0.42985011616798735
1.47,-0.4089025719896975
1.48,-0.26100872862833724
1.49,-0.01139384373579172
1.5,0.28498786547639327
1.51,0.5592823413496619
1.52,0.7486034769175255
1.53,0.8141711722421354
1.54,0.7524535165079498
1.55,0.5960784324701696
1.56,0.4042508917434805
1.57,0.24545920565680135
1.58,0.17749299486961034
1.59,0.23057603824891693
1.6,0.3985126232001213
1.61,0.6404189434109332
1.62,0.8925372675821162
1.63,1.0867026309200158
1.64,1.1700999236907337
1.65,1.1205744594945284
1.66,0.9530502350812333
1.67,0.7151922177235273
1.68,0.4735723022278808
1.69,0.2943561025743795
1.7,0.2241187363747305
1.71,0.2763602216279043
1.72,0.42763593596171867
1.73,0.6244254279201453
1.74,0.7987445239473128
1.75,0.8879666693375068
1.76,0.8530970697358359
1.77,0.690192422402269
1.78,0.4316093957107262
1.79,0.13671855549880638
1.8,-0.12522051960445005
1.81,-0.29505094916677954
1.82,-0.3407726515008368
1.83,-0.26670746799418465
1.84,-0.11211481902135387
1.85,0.060339163289744896
1.86,0.18290965950830865
1.87,0.20257517536308525
1.88,0.09656235276461722
1.89,-0.120915556065671
1.9,-0.4026642342570369
1.91,-0.6820956048103518
1.92,-0.8924521874144387
1.93,-0.9860868381872041
1.94,-0.9482000750261514
1.95,-0.8010465818403163
1.96,-0.5973900492830838
1.97,-0.40510758506532774
1.98,-0.2874149056806512
1.99,-0.284455117011108
2.0,-0.40159785023006556
