time,wave
0.0,0.0
0.01,0.5382983538059679
0.02,1.0210218996756693
0.03,1.3992438950250818
0.04,1.6364435230808105
0.05,1.7126115820471066
0.06,1.6261792256445118
0.07,1.393555515203572
0.08,1.0463969955809782
0.09,0.6270467422311389
0.1,0.1828251878780289
0.11,-0.24000464200733138
0.12,-0.6017579795824669
0.13,-0.8736022392494095
0.14,-1.0400620588881653
0.15,-1.0995147153493237
0.16,-1.0627420922254835
0.17,-0.9498905231755963
0.18,-0.786410118401704
0.19,-0.5986685501144956
0.2,-0.40994451925017006
0.21,-0.23740515568912318
0.22,-0.09047880959359081
0.23,0.029216429808880007
0.24,0.1264955649679409
0.25,0.21012793076529732
0.26,0.2897780756402533
0.27,0.3729689017916766
0.28,0.46264690768035344
0.29,0.5558082532929611
0.3,0.6434467378955684
0.31,0.7118447540512721
0.32,0.744986551647303
0.33,0.7276702757067324
0.34,0.648765044148887
0.35,0.5040233927118905
0.36,0.2979236479201724
0.37,0.04417056246977494
0.38,-0.23529949607999678
0.39,-0.5127162452173196
0.4,-0.7579494294202217
0.41,-0.9425489313447247
0.42,-1.0437384238935687
0.43,-1.047745283225055
0.44,-0.9519438526716651
0.45,-0.7654675948789772
0.46,-0.5081796520528972
0.47,-0.20814337477217415
0.48,0.1020358358577303
0.49,0.38945511305186137
0.5,0.625117828342975
0.51,0.7874829736466356
0.52,0.86485660904986
0.53,0.8563091551721307
0.54,0.7710364799333232
0.55,0.6263255802645851
0.56,0.4444980093480583
0.57,0.24935217722630434
0.58,0.0626861903351886
0.59,-0.09855255750400033
0.6,-0.2240689891461789
0.61,-0.3107421156374949
0.62,-0.3618611162777757
0.63,-0.3852910248215583
0.64,-0.3909632196015529
0.65,-0.3881944136432346
0.66,-0.38335690519865057
0.67,-0.3783495758450118
0.68,-0.37016624962935796
0.69,-0.35165184891140766
0.7,-0.3133128118589611
0.71,-0.24584529909389763
0.72,-0.14289846140280696
0.73,-0.003526920441598219
0.74,0.16618065808169796
0.75,0.35268478882939264
0.76,0.535979427990165
0.77,0.6919263322456424
0.78,0.7956464941151006
0.79,0.8254725684077442
0.8,0.7668376430286571
0.81,0.6154457378608493
0.82,0.37914654417618343
0.83,0.078112347114738
0.84,-0.25683623381491866
0.85,-0.5876246701658103
0.86,-0.8736323471325547
0.87,-1.0770839798688323
0.88,-1.1683613190228652
0.89,-1.1304514181514866
0.9,-0.9618466898205238
0.91,-0.6774180635797381
0.92,-0.30706660684107834
0.93,0.10772081058853553
0.94,0.5189779010718131
0.95,0.8783439953629643
0.96,1.1432922042668272
0.97,1.2826344726886716
0.98,1.280533764622978
0.99,1.138463702864895
1.0,0.8748487792244131
1.01,0.5224501798595098
1.02,0.12388376040971844
1.03,-0.27408022288505685
1.04,-0.6266203895939316
1.05,-0.8965111859554445
1.06,-1.0585371231246612
1.07,-1.1020940630236307
1.08,-1.0316757036066069
1.09,-0.8652608580848132
1.1,-0.6309249408046049
1.11,-0.36225067311731196
1.12,-0.09327108599891609
1.13,0.14627993207454784
1.14,0.3347120919813193
1.15,0.46060386223115085
1.16,0.5232517063315264
1.17,0.5313770131827934
1.18,0.5004007171068745
1.19,0.4488146623995328
1.2,0.3943068009935281
1.21,0.35031561143922046
1.22,0.32359676776535456
1.23,0.3131988698802665
1.24,0.31099662563583363
1.25,0.3036605349271267
1.26,0.27569607982032823
1.27,0.21300268846640003
1.28,0.10631274430748594
1.29,-0.04611214977465747
1.3,-0.23702978498472332
1.31,-0.45030858495180287
1.32,-0.6626045529543209
1.33,-0.8464035229960294
1.34,-0.9739787396177368
1.35,-1.0216553025890147
1.36,-0.9737112430713812
1.37,-0.8252900007931017
1.38,-0.5838437774484221
1.39,-0.26884867187789363
1.4,0.09020447175026833
1.41,0.45727655006180246
1.42,0.7942154386194815
1.43,1.065525733925102
1.44,1.242791338407904
1.45,1.3081266167208856
1.46,1.2561839424515753
1.47,1.0944672671839932
1.48,0.841957163516041
1.49,0.5263020012807672
1.5,0.18003355613126396
1.51,-0.16360763552994348
1.52,-0.4746197330576949
1.53,-0.7294078645700883
1.54,-0.9127711391582249
1.55,-1.0185141599898224
1.56,-1.0487190875741164
1.57,-1.0119285787741963
1.58,-0.9206531175840872
1.59,-0.7887024291907005
1.6,-0.6288372510966941
1.61,-0.45114746127093236
1.62,-0.2624028950992226
1.63,-0.06642326505566132
1.64,0.13469072615088618
1.65,0.3387952699454089
1.66,0.5418499148496019
1.67,0.736438704113698
1.68,0.9110700698519908
1.69,1.0505187683766146
1.7,1.1372771970735331
1.71,1.1539660075604263
1.72,1.0863531353701268
1.73,0.9264823649734844
1.74,0.6753453950585755
1.75,0.34456011422429716
1.76,-0.043358319407120705
1.77,-0.4563447879590338
1.78,-0.8557110053126509
1.79,-1.2003542680578345
1.8,-1.451725567337753
1.81,-1.5788808476287082
1.82,-1.5628845736108055
1.83,-1.3998915743219997
1.84,-1.102396384991798
1.85,-0.6983869954829147
1.86,-0.22843616640010259
1.87,0.25893603969653556
1.88,0.7130360884941992
1.89,1.087138040659307
1.9,1.344156476994482
1.91,1.4610718819686113
1.92,1.4315004450342144
1.93,1.2660623585350663
1.94,0.9905168307418074
1.95,0.6419512262472952
1.96,0.26358801727772413
1.97,-0.10103499219937745
1.98,-0.41367713678195805
1.99,-0.6460120476548643
2.0,-0.7826244007196442
