time,wave
0.0,0.0
0.01,0.07366755255321314
0.02,0.12014312615731186
0.03,0.12227177572059107
0.04,0.07926777955000389
0.05,0.007004662936806963
0.06,-0.06784399697899543
0.07,-0.11765025391359336
0.08,-0.12402974944648017
0.09,-0.08462770047133619
0.1,-0.013988090725237004
0.11,0.061814767362310674
0.12,0.11480071631410015
0.13,0.1254117179089598
0.14,0.08973106632463458
0.15,0.020929112592819744
0.16,-0.05559814175403217
0.17,-0.11160315194062814
0.18,-0.12641349156948725
0.19,-0.09456240588279052
0.2,-0.027806686323737624
0.21,0.04921296630969712
0.22,0.10806725444361069
0.23,0.12703203347788894
0.24,0.09910707258631851
0.25,0.03459996204984326
0.26,-0.042678598156008336
0.27,-0.10420374315510922
0.28,-0.12726546847909734
0.29,-0.1033512889454746
0.3,-0.041288345458560784
0.31,0.03601484670828535
0.32,0.10002433059237184
0.33,0.1271130888978208
0.34,0.10728218830772385
0.35,0.047851560226051755
0.36,-0.029241913616774216
0.37,-0.09554168695048144
0.38,-0.12657535668391282
0.39,-0.11088785386394068
0.4,-0.05426970948637492
0.41,0.022380331523864663
0.42,0.09076940169173088
0.43,0.12565390201193752
0.44,0.11415735477508548
0.45,0.06052333615029162
0.46,-0.015450901817884327
0.47,-0.08572194234817493
0.48,-0.12435151833917595
0.49,-0.11708077930984565
0.5,-0.06659348189085591
0.51,0.008474631572163088
0.52,0.0804146106622463
0.53,0.12267215393705587
0.54,0.11964926489277317
0.55,0.07246174461697029
0.56,-0.0014726698605576234
0.57,-0.07486349619840273
0.58,-0.12062089992167804
0.59,-0.12185502497183187
0.6,-0.07811033426067174
0.61,-0.005533756357518855
0.62,0.06908542756644001
0.63,0.11820397481972511
0.64,0.12369137262389752
0.65,0.08352212670902484
0.66,0.012523406588170041
0.67,-0.06309792140432112
0.68,-0.11542870571654314
0.69,-0.12515274082665825
0.7,-0.08868071571712353
0.71,-0.019475091195140133
0.72,0.05691912927521363
0.73,0.11230350604354426
0.74,0.12623469933544643
0.75,0.09357046264482324
0.76,0.026367735637733994
0.77,-0.05056778263969398
0.78,-0.10883785007227736
0.79,-0.12693396811385263
0.8,-0.09817654386642323
0.81,-0.033180444359838766
0.82,0.04406313606995347
0.83,0.10504224419247661
0.84,0.12724842727739422
0.85,0.10248499570957273
0.86,0.0398925641363315
0.87,-0.037424908878157706
0.88,-0.1009281950611739
0.89,-0.12717712352010108
0.9,-0.10648275678716586
0.91,-0.04648374668483407
0.92,0.030673225335899963
0.93,0.09650817471942606
0.94,0.12672027300453223
0.95,0.11015770759389248
0.96,0.052934010353033474
0.97,-0.023828553666007415
0.98,-0.09179558278240668
0.99,-0.12587926070646355
1.0,-0.11349870724740571
1.01,-0.05922380069451054
1.02,0.016911643991621282
1.03,0.08680470581749775
1.04,0.12465663621623163
1.05,0.11649562726272172
1.06,0.06533404974948476
1.07,-0.009943465430680634
1.08,-0.08155067403350982
1.09,-0.12305610600946504
1.1,-0.11913938225746516
1.11,-0.071246233850725
1.12,0.0029451425265075047
1.13,0.0760494154123461
1.14,0.12108252221063001
1.15,0.12142195749486741
1.16,0.07694242977940711
1.17,0.004062108792796864
1.18,-0.07031760742216507
1.19,-0.11874186788346495
1.2,-0.12333643318103
1.21,-0.08240536910065545
1.22,-0.011057045531982753
1.23,0.06437262645841196
1.24,0.11604123889287848
1.25,0.12487700544278742
1.26,0.08761849051407804
1.27,0.018018462028351407
1.28,-0.05823249516600088
1.29,-0.11298882239331866
1.3,-0.12603900392257
1.31,-0.09256599006054955
1.32,-0.024925254238277197
1.33,0.05191582780235048
1.34,0.10959387200881737
1.35,0.12681890593693804
1.36,0.0972328690330798
1.37,0.031756483715656834
1.38,-0.045441773806903556
1.39,-0.10586667977994606
1.4,-0.1272143471558525
1.41,-0.1016049794464884
1.42,-0.038491441088337755
1.43,0.038829959748196814
1.44,0.10181854496274845
1.45,0.127224128770315
1.46,0.10566906692804989
1.47,0.04510970884009924
1.48,-0.032100429824478215
1.49,-0.0974617397742111
1.5,-0.12684822112664548
1.51,-0.10941281089910831
1.52,-0.0515912232078522
1.53,0.02527358509825626
1.54,0.0928094721881478
1.55,0.12608776381637915
1.56,0.11282486192580483
1.57,0.05791633500639366
1.58,-0.01837012164899115
1.59,-0.08787584589425251
1.6,-0.12494506222151096
1.61,-0.11589487612571607
1.62,-0.06406586919636163
1.63,0.0114109678314028
1.64,0.0826758175417335
1.65,0.12342358052556232
1.66,0.11861354652609664
1.67,0.07002118301476516
1.68,-0.0044172208296440986
1.69,-0.07722515139714627
1.7,-0.12152793121165506
1.71,-0.12097263127864197
1.72,-0.07576422249188193
1.73,-0.002589917300362271
1.74,0.0715403715538497
1.75,0.11926386107942993
1.76,0.12296497864526025
1.77,0.08127757718319217
1.78,0.009589203906511847
1.79,-0.06563871183801652
1.8,-0.11663823382320349
1.81,-0.12458454867908503
1.82,-0.08654453295041827
1.83,-0.0165594201391694
1.84,0.059538063563031506
1.85,0.11365900922417871
1.86,0.12582643153502007
1.87,0.09154912263165509
1.88,0.023479435277661036
1.89,-0.05325692129065465
1.9,-0.1103352190197809
1.91,-0.1266868623542923
1.92,-0.09627617444698754
1.93,-0.030328270789604195
1.94,0.046814326763416104
1.95,0.10667693952328963
1.96,0.12716323267789567
1.97,0.10071135799285486
1.98,0.037085163928867515
1.99,-0.040229811178167055
2.0,-0.1026952610767557
