time,wave
0.0,0.0
0.01,0.16731811288789789
0.02,0.2804521482281084
0.03,0.3027649288594004
0.04,0.22703071325766003
0.05,0.07777517016460536
0.06,-0.09666698171064976
0.07,-0.23980462540740313
0.08,-0.30528425470810283
0.09,-0.27190103260744525
0.1,-0.15046573783029904
0.11,0.019696183527492698
0.12,0.18347971872477248
0.13,0.287845423202961
0.14,0.298995644531242
0.15,0.213319509704311
0.16,0.058562265505812915
0.17,-0.11515970570739409
0.18,-0.25158850933270815
0.19,-0.3065432210949142
0.2,-0.26222737943740065
0.21,-0.13299216821896842
0.22,0.0393110517860543
0.23,0.19888383249976233
0.24,0.2940503345557107
0.25,0.2939919631326896
0.26,0.19872762115553413
0.27,0.039107587796816605
0.28,-0.1331769953426262
0.29,-0.26233371552291773
0.3,-0.306536630404257
0.31,-0.2514711261864681
0.32,-0.11496954330921544
0.33,0.0587636252150884
0.34,0.21346685866134787
0.35,0.2990412654436511
0.36,0.2877745422544888
0.37,0.18331528990851867
0.38,0.01949145525498398
0.39,-0.15064446662464157
0.4,-0.2719958826260037
0.41,-0.3052645098456555
0.42,-0.2396766798142281
0.43,-0.09647226911931102
0.44,0.07797359428470016
0.45,0.22716859150051336
0.46,0.30279761091624424
0.47,0.2803690503846525
0.48,0.16714614544044043
0.49,-0.0002051473395212532
0.5,-0.16749000547495185
0.51,-0.28053512059345165
0.52,-0.30273211134140166
0.53,-0.22689273343817187
0.54,-0.07757671124683935
0.55,0.09686165105186438
0.56,0.239932463708722
0.57,0.30530386298221457
0.58,0.27180606093665993
0.59,0.15028694171553553
0.6,-0.019900902987660507
0.61,-0.18364406544970033
0.62,-0.28791617536546865
0.63,-0.2989498898441072
0.64,-0.21317206530521862
0.65,-0.058360879594981825
0.66,0.11534981658155113
0.67,0.2517057799148214
0.68,0.3065496746339571
0.69,0.26212092602778125
0.7,0.13280728159280336
0.71,-0.039514498186991195
0.72,-0.1990399548606533
0.73,-0.2941085744166053
0.74,-0.2939334601736579
0.75,-0.19857132089786025
0.76,-0.038904106310311215
0.77,0.13336176288108048
0.78,0.26243993423675605
0.79,0.3065299025649342
0.8,0.25135363052861914
0.81,0.11477932947209643
0.82,-0.05896495863271506
0.83,-0.21361411211040174
0.84,-0.2990867525609229
0.85,-0.287703532551765
0.86,-0.18315077907450636
0.87,-0.019286718261733123
0.88,0.15082312801859624
0.89,0.27209061094989745
0.9,0.30524462840370664
0.91,0.23954862698644
0.92,0.09627751336496355
0.93,-0.07817198351834699
0.94,-0.22730636810504215
0.95,-0.30283015749731057
0.96,-0.2802858271002628
0.97,-0.16697410320951972
0.98,0.0004102945872567913
0.99,0.16766182312469488
1.0,0.2806179674435591
1.01,0.3026991583769311
1.02,0.2267546521037833
1.03,0.07737821762019625
1.04,-0.09705627705585552
1.05,-0.24006019466098522
1.06,-0.3053233346592178
1.07,-0.2717109676561387
1.08,-0.1501080783603456
1.09,0.02010561354389368
1.1,0.18380833000977104
1.11,0.28798679871035615
1.12,0.2989040014027174
1.13,0.2130245255300425
1.14,0.058159467572700074
1.15,-0.11553987584662438
1.16,-0.2518229378803372
1.17,-0.3065559910184982
1.18,-0.26201435534168677
1.19,-0.1326223355468517
1.2,0.03971792690860423
1.21,0.1991959881683553
1.22,0.2941666826893161
1.23,0.2938748257047912
1.24,0.19841493179667108
1.25,0.03870060741758015
1.26,-0.13354647075166573
1.27,-0.26254603553139044
1.28,-0.30652303757995597
1.29,-0.251236022411732
1.3,-0.11458906428114136
1.31,0.059166265668617865
1.32,0.2137612699855941
1.33,0.2991321058627063
1.34,0.28763239412655917
1.35,0.18298618629633884
1.36,0.01908197263933843
1.37,-0.15100172193222913
1.38,-0.27218521753674363
1.39,-0.30522461039115184
1.4,-0.23942046698133326
1.41,-0.0960827145347488
1.42,0.07837033777678107
1.43,0.22744404300960439
1.44,0.3028625685880381
1.45,0.28020247841217516
1.46,0.16680198627210902
1.47,-0.0006154416514198503
1.48,-0.16783356576025446
1.49,-0.28070068874136356
1.5,-0.3026660699807321
1.51,-0.2266164693162742
1.52,-0.07717968937348312
1.53,0.09725085963554471
1.54,0.24018781820704743
1.55,0.30534266973040025
1.56,0.27161575280842803
1.57,0.14992914784475786
1.58,-0.02031031510460138
1.59,-0.18397251233148842
1.6,-0.2880572932060256
1.61,-0.29885797922760565
1.62,-0.21287689044478458
1.63,-0.05795802952908214
1.64,0.11572988341758675
1.65,0.25193998317683786
1.66,0.3065621702457116
1.67,0.2619076674268016
1.68,0.13243733016385797
1.69,-0.039921337859871224
1.7,-0.1993519323530595
1.71,-0.2942246593478433
1.72,-0.2938160597523222
1.73,-0.19825845392194097
1.74,-0.0384970912096678
1.75,0.13373111887173625
1.76,0.26265201935935195
1.77,0.306516035452394
1.78,0.2511183018884236
1.79,0.11439874782148149
1.8,-0.05936754623272716
1.81,-0.21390833222107666
1.82,-0.2991773253287092
1.83,-0.2875611270107029
1.84,-0.18282151164765806
1.85,-0.01887721847941568
1.86,0.15118024828563392
1.87,0.27227970234421545
1.88,0.3052044558169468
1.89,0.23929219985624842
1.9,0.09588787271581412
1.91,-0.07856865697125597
1.92,-0.22758161615260397
1.93,-0.30289484417392476
1.94,-0.2801190043576795
1.95,-0.1666297947052203
1.96,0.0008205884402281072
1.97,0.16800523330478606
1.98,0.2807832844498557
1.99,0.3026328461676097
2.0,0.22647818513746718
