time,wave
0.0,0.0
0.01,0.06365732615388119
0.02,0.11456829652707078
0.03,0.14253880808815578
0.04,0.1419682157383505
0.05,0.11297077141903836
0.06,0.06135274699798953
0.07,-0.0025501782916368242
0.08,-0.065942471392113
0.09,-0.11613084512924497
0.1,-0.14306588482668603
0.11,-0.1413542819731627
0.12,-0.11133875751289937
0.13,-0.059029437488415014
0.14,0.005099578040442335
0.15,0.06820748508168023
0.16,0.11765794019577185
0.17,0.14354928504291095
0.18,0.1406971942201669
0.19,0.1096727530454756
0.2,0.056688106907316294
0.21,-0.007647420941265967
0.22,-0.07045167573753021
0.23,-0.11914911552045689
0.24,-0.14398886115978693
0.25,-0.1399971530813999
0.26,-0.10797326663055273
0.27,-0.05432947003849718
0.28,0.01019292916424764
0.29,0.07267435823166452
0.3,0.12060391586302774
0.31,0.14438447897931073
0.32,0.13925437227211926
0.33,0.10624081710360578
0.34,0.05195424694919059
0.35,-0.01273532559227825
0.36,-0.07487485400230326
0.37,-0.1220218970881152
0.38,-0.14473601772348882
0.39,-0.1384690785555579
0.4,-0.10447593336340398
0.41,-0.04956316277022977
0.42,0.015273834058248791
0.43,0.07705249126104101
0.44,0.12340262630084277
0.45,0.14504337007120946
0.46,0.1376415116736962
0.47,0.10267915421054395
0.48,0.04715694747467247
0.49,-0.017807679582004254
0.5,-0.07920660519793776
0.51,-0.12474568197898353
0.52,-0.14530644219100694
0.53,-0.13677192427407067
0.54,-0.10085102818295759
0.55,-0.04473633565494874
0.56,0.020336088606937246
0.57,0.08133653818447792
0.58,0.12605065410164856
0.59,0.1455251537697072
0.6,0.13586058183264393
0.61,0.09899211338845328
0.62,0.04230206629859902
0.63,-0.02285828923614547
0.64,-0.08344163997433947
0.65,-0.12731714427446186
0.66,-0.14569943803694674
0.67,-0.13490776257275644
0.68,-0.09710297733432575
0.69,-0.03985488256266474
0.7,0.02537351146808613
0.71,0.08552126790190277
0.72,0.12854476585118346
0.73,0.14582924178555665
0.74,0.1339137573801903
0.75,0.09518419675410815
0.76,0.03739553154681273
0.77,-0.027880987431649837
0.78,-0.08757478707845641
0.79,-0.12973314405175224
0.8,-0.1459145253878065
0.81,-0.1328788697143608
0.82,-0.09323635743149548
0.83,-0.0349247640652559
0.84,0.030379951620578053
0.85,0.0896015705860133
0.86,0.13088191607669933
0.87,0.14595526280750215
0.88,0.1318034155156786
0.89,0.09126005402151527
0.9,0.032443334417533096
0.91,-0.032869641127174366
0.92,-0.09160099966871342
0.93,-0.13199073121790844
0.94,-0.14595144160793427
0.95,-0.13068772310909244
0.96,-0.08925588986898358
0.97,-0.029952000158231767
0.98,0.03534929587519852
0.99,0.09357246392171081
1.0,0.1330592509656832
1.01,0.1459030629556752
1.02,0.12953213310385472
1.03,0.08722447682431057
1.04,0.027451521865713962
1.05,-0.037818158851925465
1.06,-0.09551536147753671
1.07,-0.1340871491120903
1.08,-0.14581014162022293
1.09,-0.12833699828954148
1.1,-0.08516643505670812
1.11,-0.024942662909919686
1.12,0.04027547633923831
1.13,0.09742909918983073
1.14,0.13507411185054743
1.15,0.1456727059694919
1.16,0.12710268352834492
1.17,0.08308239286486277
1.18,0.022426189219319045
1.19,-0.04272049814374067
1.2,-0.09931309281443398
1.21,-0.13601983787162678
1.22,-0.14549079796115255
1.23,-0.12582956564368547
1.24,-0.08097298648511436
1.25,-0.019902869047077165
1.26,0.04515247782578282
1.27,0.10116676718774421
1.28,0.1369240384550379
1.29,0.14526447312982232
1.3,0.12451803330517322
1.31,0.07883885989722807
1.32,0.017373472736524734
1.33,-0.04757067292733307
1.34,-0.10298955640231182
1.35,-0.13778643755777487
1.36,-0.14499380057011155
1.37,-0.1231684869099515
1.38,-0.0766806646277908
1.39,-0.014838772485971029
1.4,0.04997434519865132
1.41,0.10478090397960103
1.42,0.138606771898387
1.43,0.1446788629155294
1.44,0.12178133846045756
1.45,0.07449905955130338
1.46,0.012299542112959777
1.47,-0.05236276082366897
1.48,-0.10654026303988373
1.49,-0.1393847910373578
1.5,-0.1443197563132564
1.51,-0.1203570114386425
1.52,-0.07229471068904177
1.53,-0.009756556818040028
1.54,0.05473519064400652
1.55,0.10826709646919289
1.56,0.1401202574535599
1.57,0.14391659039479243
1.58,0.1188959406766893
1.59,0.07006829100571899
1.6,0.007210592948095195
1.61,-0.057090910381587846
1.62,-0.10996087708329176
1.63,-0.1408129466167665
1.64,-0.143469488242487
1.65,-0.11739857222426105
1.66,-0.06782048020404041
1.67,-0.0046624277593376095
1.68,0.059429200859747844
1.69,0.11162108778862694
1.7,0.14146264705620323
1.71,0.14297858635196345
1.72,0.11586536321232711
1.73,0.06555196451719665
1.74,0.0021128391800192747
1.75,-0.061749348222800156
1.76,-0.11324722174019185
1.77,-0.14206916042510248
1.78,-0.14244403459044827
1.79,-0.11429678171360579
1.8,-0.06326343649936386
1.81,0.0004373944270615177
1.82,0.06405064415395079
1.83,0.11483878249624944
1.84,0.14263230156125975
1.85,0.14186599615101833
1.86,0.11269330659966664
1.87,0.06095559481427402
1.88,-0.002987494502184152
1.89,-0.06633238609155702
1.9,-0.11639528416990266
1.91,-0.143151898543559
1.92,-0.14124464750277962
1.93,-0.11105542739473596
1.94,-0.05862914402192032
1.95,0.005536682526402223
1.96,0.06859387744361006
1.97,0.11791625157742908
1.98,0.1436277927444628
1.99,0.14058017833699307
2.0,0.10938364412625019
