time,wave
0.0,0.0
0.01,0.11533859937386055
0.02,0.1996336170406952
0.03,0.2301969045173291
0.04,0.19880230059522552
0.05,0.11389971672906107
0.06,-0.0016591711140966081
0.07,-0.11677149020814515
0.08,-0.2004545625712048
0.09,-0.23018494584746071
0.1,-0.19796065642147087
0.11,-0.11245491702332926
0.12,0.0033182560346814035
0.13,0.11819831479360506
0.14,0.20126509453884567
0.15,0.2301610291289737
0.16,0.19710872824262915
0.17,0.11100427531363746
0.18,-0.004977168572720306
0.19,-0.11961899900707094
0.2,-0.20206517083669062
0.21,-0.23012515560433547
0.22,-0.19624656031614976
0.23,-0.1095478669604487
0.24,0.00663582254813446
0.25,0.121033469044364
0.26,0.20285474990098248
0.27,0.23007732713716636
0.28,0.19537419743143405
0.29,0.10808576762380198
0.3,-0.008294131794277277
0.31,-0.12244165142413029
0.32,-0.2036337907132922
0.33,-0.23001754621214296
0.34,-0.19449168490750973
0.35,-0.10661805325937994
0.36,0.009952010162410761
0.37,0.12384347299165803
0.38,0.20440225280265042
0.39,0.22994581593486882
0.4,0.19359906859067436
0.41,0.10514480011456669
0.42,-0.011609371526180922
0.43,-0.12523886092267808
0.44,-0.20516009624764953
0.45,-0.22986214003171349
0.46,-0.1926963948521158
0.47,-0.10366608472448309
0.48,0.013266129786092007
0.49,0.126627742727147
0.5,0.20590728167851796
0.51,0.2297665228496185
0.52,0.1917837105855021
0.53,0.10218198390801259
0.54,-0.014922198873980178
0.55,-0.12801004625301363
0.56,-0.20664377027916542
0.57,-0.22965896935587185
0.58,-0.1908610632045462
0.59,-0.10069257476381013
0.6,0.01657749275748063
0.61,0.12938569968996327
0.62,0.20736952378919782
0.63,0.22953948513784964
0.64,0.18992850064054043
0.65,0.09919793466629626
0.66,-0.018231925444505134
0.67,-0.13075463157315917
0.68,-0.2080845045059084
0.69,-0.22940807640272665
0.7,-0.18898607133987103
0.71,-0.09769814126164177
0.72,0.019885410987701125
0.73,0.13211677078693737
0.74,0.20878867528623285
0.75,0.22926474997715235
0.76,0.18803382426149684
0.77,0.09619327246372239
0.78,-0.021537863488920735
0.79,-0.13347204656852207
0.8,-0.20948199954868063
0.81,-0.22910951330689766
0.82,-0.18707180887440816
0.83,-0.0946834064500903
0.84,0.023189197103682356
0.85,0.13482038851168032
0.86,0.2101644412752349
0.87,0.22894237445646803
0.88,0.18610007515505653
0.89,0.09316862165788986
0.9,-0.024839326045630248
0.91,-0.136161726570401
0.92,-0.21083596501322388
0.93,-0.22876334210868302
0.94,-0.18511867358475814
0.95,-0.09164899677980665
0.96,0.026488164590991115
0.97,0.13749599106251228
0.98,0.2114965358771624
0.99,0.22857242556422766
1.0,0.18412765514707177
1.01,0.09012461075995548
1.02,-0.028135627083027425
1.03,-0.13882311267332295
1.04,-0.21214611955056434
1.05,-0.2283696347411665
1.06,-0.1831270713251498
1.07,-0.08859554278980175
1.08,0.029781627936488888
1.09,0.14014302245920335
1.1,0.21278468228772587
1.11,0.22815498017443114
1.12,0.18211697409906297
1.13,0.0870618723040325
1.14,-0.03142608164204885
1.15,-0.14145565185118025
1.16,-0.21341219091547484
1.17,-0.22792847301527097
1.18,-0.18109741594310486
1.19,-0.08552367897643122
1.2,0.0330689027707708
1.21,0.14276093265849762
1.22,0.2140286128349029
1.23,0.22769012503067418
1.24,0.18006844982305592
1.25,0.08398104271574486
1.26,-0.034710005978515604
1.27,-0.14405879707215258
1.28,-0.2146339160230495
1.29,-0.22743994860275704
1.3,-0.17903012919344088
1.31,-0.08243404366153419
1.32,0.036349306010391276
1.33,0.14534917766842456
1.34,0.2152280690345694
1.35,0.22717795672812074
1.36,0.17798250799475204
1.37,0.08088276217999535
1.38,-0.03798671770518686
1.39,-0.1466320074123703
1.4,-0.2158110410033656
1.41,-0.22690416301717684
1.42,-0.1769256406506386
1.43,-0.07932727885980762
1.44,0.03962215599978998
1.45,0.14790721966132028
1.46,0.21638280164419577
1.47,0.22661858169343582
1.48,0.17585958206508465
1.49,0.07776767450792255
1.5,-0.04125553593359624
1.51,-0.1491747481683217
1.52,-0.21694332125424304
1.53,-0.22632122759277495
1.54,-0.17478438761956103
1.55,-0.07620403014539043
1.56,0.04288677265294543
1.57,0.15043452708560034
1.58,0.21749257071465697
1.59,0.22601211616266312
1.6,0.17370011317014428
1.61,0.0746364270031268
1.62,-0.04451578141550713
1.63,-0.15168649096796102
1.64,-0.21803052149206859
1.65,-0.22569126346136076
1.66,-0.17260681504461053
1.67,-0.0730649465177171
1.68,0.046142477594692706
1.69,0.15293057477620772
1.7,0.21855714564007472
1.71,0.2253586861570805
1.72,0.17150455003951345
1.73,0.07148967032716137
1.74,-0.04776677668405807
1.75,-0.1541667138805022
1.76,-0.21907241580068762
1.77,-0.22501440152712882
1.78,-0.1703933754172382
1.79,-0.06991068026665802
1.8,0.04938859430168729
1.81,0.15539484406374146
1.82,0.21957630520575416
1.83,0.2246584274570035
1.84,0.1692733489030222
1.85,0.06832805836432752
1.86,-0.05100784619456988
1.87,-0.15661490152487653
1.88,-0.22006878767834864
1.89,-0.22429078243946726
1.9,-0.16814452868195212
1.91,-0.06674188683697613
1.92,0.05262444824298408
1.93,0.15782682288223435
1.94,0.2205498376341345
1.95,0.22391148557358112
1.96,0.16700697339594528
1.97,0.06515224808579965
1.98,-0.054238316464873274
1.99,-0.15903054517681509
2.0,-0.22101943008269145
