time,wave
0.0,0.0
0.01,0.09318027205426006
0.02,0.1832795082639798
0.03,0.2673185482317072
0.04,0.34251861390954663
0.05,0.40639319079440356
0.06,0.45683024533455685
0.07,0.4921620600024086
0.08,0.511220376914134
0.09,0.5133750266546081
0.1,0.4985547650330115
0.11,0.46724962879505166
0.12,0.4204947323994116
0.13,0.3598360416232553
0.14,0.2872792557035994
0.15,0.20522348824308456
0.16,0.11638193974245456
0.17,0.0236921847481278
0.18,-0.06978096000065177
0.19,-0.16094677472893917
0.2,-0.24679083227546753
0.21,-0.324474671102073
0.22,-0.3914296499428573
0.23,-0.4454418807587424
0.24,-0.4847254316618023
0.25,-0.5079813793309866
0.26,-0.5144407583320043
0.27,-0.503889987208214
0.28,-0.47667793062059255
0.29,-0.43370436402484275
0.3,-0.37639022230482194
0.31,-0.30663061610085574
0.32,-0.22673216936323998
0.33,-0.13933675008500163
0.34,-0.04733411608191612
0.35,0.04623363578467006
0.36,0.13827265752485135
0.37,0.2257396491049808
0.38,0.3057424861479631
0.39,0.37563584896154834
0.4,0.4331086908898658
0.41,0.4762606538188541
0.42,0.5036649041321761
0.43,0.5144153114264032
0.44,0.5081564100059893
0.45,0.4850951524715077
0.46,0.44599406676495174
0.47,0.39214604293661276
0.48,0.3253315833172424
0.49,0.24775992963239643
0.5,0.16199601370996342
0.51,0.07087564717937586
0.52,-0.022588245557461556
0.53,-0.11530525064637183
0.54,-0.20420965031491686
0.55,-0.28636179182247556
0.56,-0.35904528802925556
0.57,-0.4198568356159744
0.58,-0.46678568108571766
0.59,-0.49828010697890296
0.6,-0.5132987399131514
0.61,-0.5113449839311185
0.62,-0.49248344060650023
0.63,-0.4573377729720967
0.64,-0.4070700838998424
0.65,-0.3433424907933401
0.66,-0.26826216713812223
0.67,-0.18431166812856173
0.68,-0.09426684417712469
0.69,-0.0011050565223384324
0.7,0.09209327018390788
0.71,0.18224650311416338
0.72,0.2663736964519406
0.73,0.3416931573296405
0.74,0.4057144234032542
0.75,0.4563206107955721
0.76,0.4918384095465154
0.77,0.5110934121483757
0.78,0.5134489457100446
0.79,0.4988271237521579
0.8,0.46771142154873596
0.81,0.4211306898608171
0.82,0.3606251356531533
0.83,0.2881953946525745
0.84,0.2062363796803661
0.85,0.11745809208494161
0.86,0.02479601467042011
0.87,-0.06868595099208617
0.88,-0.15989679346126623
0.89,-0.24582059671903
0.9,-0.3236162624094706
0.91,-0.390711451675254
0.92,-0.4448876403742344
0.93,-0.48435347529803147
0.94,-0.5078040058454693
0.95,-0.5144638326364301
0.96,-0.5041127463432412
0.97,-0.4770930089833463
0.98,-0.4342980369149572
0.99,-0.377142859736099
1.0,-0.3075173318731097
1.01,-0.2277236439325587
1.02,-0.1404002000239527
1.03,-0.04843437807418219
1.04,0.04513294225786044
1.05,0.13720792725109807
1.06,0.22474608773528562
1.07,0.3048529461104882
1.08,0.37487974318544903
1.09,0.43251102025727167
1.1,0.47584118050261204
1.11,0.5034374981532108
1.12,0.5143874920369876
1.13,0.5083290970632361
1.14,0.48546263602199513
1.15,0.4465441958461812
1.16,0.3928606273525151
1.17,0.32618699510289795
1.18,0.2487278843203386
1.19,0.16304450556524752
1.2,0.07197000747956078
1.21,-0.02148420218978864
1.22,-0.11422802976238323
1.23,-0.2031948705716833
1.24,-0.28544300724054544
1.25,-0.35825287851810894
1.26,-0.41921700245248705
1.27,-0.46631958056046174
1.28,-0.4980031508565557
1.29,-0.5132200858375092
1.3,-0.5114672326246414
1.31,-0.4928025498765826
1.32,-0.4578431913674735
1.33,-0.40774509959773914
1.34,-0.3441647841813003
1.35,-0.26920454881921463
1.36,-0.18534297794758753
1.37,-0.09535298154123098
1.38,-0.0022101079481553288
1.39,0.09100584357932227
1.4,0.18121265744333342
1.41,0.26542761615647964
1.42,0.3408661248606282
1.43,0.40503378485687
1.44,0.45580887170557716
1.45,0.4915124907314968
1.46,0.510964090219405
1.47,0.5135204967385464
1.48,0.4990971818802238
1.49,0.46817105721698243
1.5,0.42176470506715563
1.51,0.36141256647964604
1.52,0.2891102044441658
1.53,0.20724831995530435
1.54,0.11853370271061642
1.55,0.02589973023347289
1.56,-0.0675906252038619
1.57,-0.15884607474945683
1.58,-0.24484922743780901
1.59,-0.3227563611984143
1.6,-0.38999145144613245
1.61,-0.4443313481675841
1.62,-0.4839792850956572
1.63,-0.507624290367484
1.64,-0.5144845342332617
1.65,-0.5043331805098922
1.66,-0.4775058869927736
1.67,-0.4348897068221897
1.68,-0.3778937577842156
1.69,-0.3084026293751914
1.7,-0.2287140682402558
1.71,-0.14146300243707308
1.72,-0.04953441668705957
1.73,0.0440320405778853
1.74,0.13614256417427723
1.75,0.22375148983645918
1.76,0.30396200009099067
1.77,0.3741219084636835
1.78,0.4319113548835179
1.79,0.47541951260647697
1.8,0.5032077703201145
1.81,0.514357300292061
1.82,0.5084994397062934
1.83,0.48582788061842874
1.84,0.44709226546523173
1.85,0.393573399894899
1.86,0.32704090251387685
1.87,0.24969469187508425
1.88,0.16409224545914583
1.89,0.07306403585401734
1.9,-0.020380059736958608
1.91,-0.11315028205863123
1.92,-0.20217915369354944
1.93,-0.28452290619524356
1.94,-0.35745881674440955
1.95,-0.4185752358598585
1.96,-0.46585132936893897
1.97,-0.4977238979432907
1.98,-0.5131390647904339
1.99,-0.5115871224308921
2.0,-0.493119386340924
