time,wave
0.0,0.0
0.01,0.4820467841480865
0.02,0.8034061794985973
0.03,0.8569549693793144
0.04,0.624842987577825
0.05,0.18444336361355274
0.06,-0.31743934343461877
0.07,-0.7135055594791798
0.08,-0.8717289996448716
0.09,-0.73936683422539
0.1,-0.36054119293152054
0.11,0.13846868099552617
0.12,0.5913208550662449
0.13,0.847059787711512
0.14,0.8204364478164898
0.15,0.5203255651988712
0.16,0.04676729293796018
0.17,-0.44238057442130574
0.18,-0.7840635448117863
0.19,-0.8643836603709975
0.2,-0.6565666949002538
0.21,-0.2298871807218628
0.22,0.2734238389514088
0.23,0.685590670631065
0.24,0.8692199863051341
0.25,0.7631000608617099
0.26,0.40260533155387435
0.27,-0.09209545735397648
0.28,-0.5560967808800974
0.29,-0.8347265957127589
0.3,-0.8351053331898932
0.31,-0.5571067434572503
0.32,-0.0933999800960363
0.33,0.4014411034368214
0.34,0.7624642157922924
0.35,0.8693244794031547
0.36,0.6864006697523821
0.37,0.2746693357731554
0.38,-0.22862136505498548
0.39,-0.6557025124080482
0.4,-0.8642091810762956
0.41,-0.7846369303353836
0.42,-0.4435106901563749
0.43,0.04545716425721017
0.44,0.519272147068213
0.45,0.819990890817762
0.46,0.847370615583571
0.47,0.5922844552122054
0.48,0.13976384311715437
0.49,-0.3593462033177625
0.5,-0.7386703597015686
0.51,-0.8717632057938243
0.52,-0.7142590438874118
0.53,-0.3186609366180907
0.54,0.18316087237645864
0.55,0.6239271090076878
0.56,0.8567110060748245
0.57,0.8039154551562311
0.58,0.4831395347982576
0.59,0.0013119638026602065
0.6,-0.4809529424155318
0.61,-0.8028950853819287
0.62,-0.8571969930204724
0.63,-0.6257574518554113
0.64,-0.18572543737476976
0.65,0.31621703174728566
0.66,0.7127504600962737
0.67,0.8716928203925035
0.68,0.7400616352391778
0.69,0.3617353664831099
0.7,-0.13717320545880435
0.71,-0.5903559165029569
0.72,-0.8467470425732371
0.73,-0.8208801478092488
0.74,-0.5213778056055485
0.75,-0.048077315763902714
0.76,0.4412494573858064
0.77,0.7834883846099819
0.78,0.8645561831879942
0.79,0.6574293912953021
0.8,0.23115247605365108
0.81,-0.27217772325211476
0.82,-0.6847791197186569
0.83,-0.8691135257826912
0.84,-0.7637341787024423
0.85,-0.40376864839924737
0.86,0.09079072615967494
0.87,0.5550855596130763
0.88,0.8343459688848083
0.89,0.8354821804589632
0.9,0.5581154450585486
0.91,0.09470429143314975
0.92,-0.4002759666832409
0.93,-0.7618266449333825
0.94,-0.869427004840239
0.95,-0.687209115249233
0.96,-0.27591421089824686
0.97,0.22735503191811723
0.98,0.6548368457747047
0.99,0.864032745698811
1.0,0.7852085398829519
1.01,0.44463980203306436
1.02,-0.04414693268705066
1.03,-0.5182175535979192
1.04,-0.8195434778215539
1.05,-0.8476795254858749
1.06,-0.5932467147597892
1.07,-0.1410586888921645
1.08,0.3581504003466212
1.09,0.7379722132441431
1.1,0.871795438761938
1.11,0.7150109116155091
1.12,0.31988180853269577
1.13,-0.18187796656630964
1.14,-0.6230098182180245
1.15,-0.856465103659194
1.16,-0.8044229112021143
1.17,-0.4842311918926759
1.18,-0.002623924635773385
1.19,0.47985801207642736
1.2,0.8023821739630518
1.21,0.8574370764504914
1.22,0.6266704997706063
1.23,0.1870070907582134
1.24,-0.3149940043227098
1.25,-0.7119937474478137
1.26,-0.8716546681186091
1.27,-0.7407547611702973
1.28,-0.36292872126959075
1.29,0.13587741943922108
1.3,0.5893896417064175
1.31,0.8464323808766265
1.32,0.8213219897917463
1.33,0.5224288659065605
1.34,0.049387229769876285
1.35,-0.44011734161009003
1.36,-0.7829114510318118
1.37,-0.8647267491367918
1.38,-0.6582905996405398
1.39,-0.23241724818645673
1.4,0.27093099149576094
1.41,0.6839660188520507
1.42,0.869005098076792
1.43,0.7643665678791988
1.44,0.40493105133983126
1.45,-0.08948578946631432
1.46,-0.5540730819450219
1.47,-0.8339634535675661
1.48,-0.8358571366670002
1.49,-0.5591228834008647
1.5,-0.096008388413103
1.51,0.39910992393034217
1.52,0.7611873497280763
1.53,0.8695275623843269
1.54,0.6880160052917401
1.55,0.27715846150897094
1.56,-0.22608818417753337
1.57,-0.65396969695961
1.58,-0.863854354637896
1.59,-0.785778372160689
1.6,-0.4457679074957024
1.61,0.04283660119310016
1.62,0.5171617871749954
1.63,0.8190942098405506
1.64,0.8479865167192279
1.65,0.5942076315309874
1.66,0.14235321538976356
1.67,-0.35695378672470907
1.68,-0.737272396433314
1.69,-0.8718256984762556
1.7,-0.7157611609616658
1.71,-0.3211019564150853
1.72,0.18059464908691325
1.73,0.622091117285079
1.74,0.856217262689014
1.75,0.8049285464876507
1.76,0.4853217529604299
1.77,0.003935879529793033
1.78,-0.47876199560909505
1.79,-0.8018674464029076
1.8,-0.8576752191259575
1.81,-0.6275821292567982
1.82,-0.1882883208629375
1.83,0.31377026392915386
1.84,0.7112354232465747
1.85,0.8716145429095443
1.86,0.741446210449897
1.87,0.3641212545898766
1.88,-0.13458132586968685
1.89,-0.5884220328637243
1.9,-0.8461158033338899
1.91,-0.8217619727639088
1.92,-0.5234787437229058
1.93,-0.05069703199099356
1.94,0.4389842296566223
1.95,0.7823327453831203
1.96,0.8648953578313255
1.97,0.6591503179866628
1.98,0.23368149425751383
1.99,-0.269683646504268
2.0,-0.6831513698716595
