time,wave
0.0,0.0
0.01,0.10023185012043061
0.02,0.18958615851540717
0.03,0.25836585567311654
0.04,0.2991067071730811
0.05,0.30738736080451223
0.06,0.2823091685300676
0.07,0.22659371118993382
0.08,0.14628744219429832
0.09,0.05010550339443876
0.1,-0.05151407526932674
0.11,-0.1475431504901543
0.12,-0.22756028166492004
0.13,-0.28288170527874457
0.14,-0.30750372996059294
0.15,-0.2987542799129999
0.16,-0.2575828787440113
0.17,-0.1884576035526031
0.18,-0.09888019220228497
0.19,0.0014280738135808377
0.2,0.10158135982582914
0.21,0.19071065018493685
0.22,0.2591432951924665
0.23,0.2994527238477008
0.24,0.3072644035883882
0.25,0.28173058120810673
0.26,0.22562228425965666
0.27,0.1450285986021493
0.28,0.0486958576365388
0.29,-0.052921543072075417
0.3,-0.14879569657682928
0.31,-0.22852197496865526
0.32,-0.28344817918328036
0.33,-0.30761350856255576
0.34,-0.29839544962083187
0.35,-0.25679438118625436
0.36,-0.18732500948420763
0.37,-0.09752641504071441
0.38,0.002856117020060571
0.39,0.10292869239519907
0.4,0.191831054460597
0.41,0.25991518063963825
0.42,0.2997923225208784
0.43,0.30713486094749337
0.44,0.281145955713398
0.45,0.22464602169413392
0.46,0.1437666466937931
0.47,0.047285168207770095
0.48,-0.05432787663722098
0.49,-0.1500450536092096
0.5,-0.22947877048970847
0.51,-0.28400857810275887
0.52,-0.30771669425757764
0.53,-0.2980302239871845
0.54,-0.25600037989926844
0.55,-0.1861884005844703
0.56,-0.09617054765046111
0.57,0.004284099012993807
0.58,0.1042738189519213
0.59,0.19294734732939256
0.6,0.2606814954712461
0.61,0.30012549591418725
0.62,0.30699873565824226
0.63,0.2805553045758899
0.64,0.2236649444170517
0.65,0.14250161351593324
0.66,0.04587346534264269
0.67,-0.055733045823609884
0.68,-0.15129119481052972
0.69,-0.2304306477216205
0.7,-0.28456289002646584
0.71,-0.307813284834138
0.72,-0.2976586108397332
0.73,-0.2552008919004371
0.74,-0.18504780121369033
0.75,-0.09481261909106713
0.76,0.005711989187248203
0.77,0.105616710666657
0.78,0.19405950486644957
0.79,0.2614422232632965
0.8,0.3004522368869101
0.81,0.3068560306381315
0.82,0.27995864045467594
0.83,0.22267907345528626
0.84,0.14123352618131324
0.85,0.044460779297391055
0.86,-0.0571370205150403
0.87,-0.1525340934729467
0.88,-0.2313775862633442
0.89,-0.2851111030741473
0.9,-0.30790327822206526
0.91,-0.29728061814305257
0.92,-0.2543959343247346
0.93,-0.18390323581768936
0.94,-0.0934526584662509
0.95,0.00713975693965685
0.96,0.10695733875796344
0.97,0.19516750323552073
0.98,0.26219734771153913
0.99,0.3007725384361907
1.0,0.30670674894567734
1.01,0.2793559761377205
1.02,0.22168842993845306
1.03,0.13996241186813177
1.04,0.04304714034931734
1.05,-0.05853977062091672
1.06,-0.15377372295811692
1.07,-0.23231956581967894
1.08,-0.2856532054962607
1.09,-0.307986672492582
1.1,-0.29689625399844727
1.11,-0.2535855244243629
1.12,-0.18275472892729325
1.13,-0.09209069492328094
1.14,0.008567371669680472
1.15,0.10829567449291543
1.16,0.19627131868950323
1.17,0.2629468526318163
1.18,0.3010863936971877
1.19,0.3065508937803501
1.2,0.2787473245415906
1.21,0.220693035098457
1.22,0.13868829781947034
1.23,0.0416325787961472
1.24,-0.059941266076885706
1.25,-0.1550100566977556
1.26,-0.23325656620170776
1.27,-0.28618918567423
1.28,-0.3080634658583455
1.29,-0.2965055266437774
1.3,-0.2527696795683831
1.31,-0.18160230515780287
1.32,-0.09072675765235101
1.33,0.00999480278005615
1.34,0.1096316891877206
1.35,0.19737092757094177
1.36,0.2636907219604148
1.37,0.30139379594321825
1.38,0.30638846848250595
1.39,0.2781326987111705
1.4,0.21969291026903617
1.41,0.13741121134269227
1.42,0.04021712495538218
1.43,-0.061341476845482974
1.44,-0.15624306819422337
1.45,-0.2341885673272282
1.46,-0.2867190321206959
1.47,-0.30813365667348724
1.48,-0.29610844445328266
1.49,-0.25194841724233497
1.5,-0.18044598920846727
1.51,-0.0893608758859672
1.52,0.011422019677457472
1.53,0.11096535420832185
1.54,0.198466306312539
1.55,0.26442893975439924
1.56,0.30169473858590184
1.57,0.30621947653331394
1.58,0.2775121118193901
1.59,0.2186880768852977
1.6,0.13613117980887215
1.61,0.038800809163646616
1.62,-0.0627403729167868
1.63,-0.15747273102107595
1.64,-0.23511554922118838
1.65,-0.2872427334797572
1.66,-0.3081972434336468
1.67,-0.2957050159374007
1.68,-0.2511217550478736
1.69,-0.1792858058619562
1.7,-0.0879930788982972
1.71,0.012848991773146945
1.72,0.1122966409710347
1.73,0.19955743143765975
1.74,0.2651614901919638
1.75,0.3019892151753058
1.76,0.3060439215546844
1.77,0.2768855771669384
1.78,0.21767855648327372
1.79,0.1348482306522103
1.8,0.03738366177603856
1.81,-0.0641379243090376
1.82,-0.15869901882364879
1.83,-0.23603749201610777
1.84,-0.2877602785272179
1.85,-0.3082542247760052
1.86,-0.295295249742588
1.87,-0.25028971070238004
1.88,-0.17812177998382184
1.89,-0.08662339600456712
1.9,0.014275688483640348
1.91,0.11362552094313626
1.92,0.20064427956083253
1.93,0.26588835757277
1.94,0.3022772194000785
1.95,0.3058618073091877
1.96,0.2762531081819795
1.97,0.216664370699446
1.98,0.1335623913694289
1.99,0.035965713165479175
2.0,-0.06553410106931055
