t,pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.0,0.18558,-0.18558,0.0,0.0,0.0,0.0
0.001,0.18558034470661056,-0.18563230416454937,0.0001427836455427228,0.0006895028185677681,-0.10460589429800608,0.2855594725829432
0.002,0.1855813051626758,-0.18577107377038582,0.0005165845073842951,0.0012315478491345155,-0.17292669301199373,0.46202152527779117
0.003,0.1855827216472204,-0.18595642433415221,0.0010012138306988792,0.0016014505267255782,-0.1977654336091659,0.5072098412163515
0.004,0.18558441792042818,-0.18614389709431603,0.001462424342132764,0.0017909721777497837,-0.17717105219603704,0.41518477422145605
0.005,0.18558621852306728,-0.18628982475361275,0.0017685155593542,0.0018100530512227871,-0.11467778585695912,0.19697962742724667
0.006,0.1855880764432527,-0.18638132720693373,0.0018800547475773173,0.0019057270483480964,-0.0683242584319566,0.02609151609206498
0.007,0.18559007913759476,-0.18643788708620398,0.0018547496930955945,0.0020996599649798615,-0.044795082100046346,-0.07670137141468224
0.008,0.18559233102639514,-0.18648430835411955,0.0017668701532734413,0.0024041216156729227,-0.04804803512328171,-0.09905416132787281
0.009000000000000001,0.18559487765772706,-0.1865405741202465,0.0016804938067142283,0.0026891362439345015,-0.06448391214242404,-0.07369523580001243
0.010000000000000002,0.1855976973640836,-0.18661930286450598,0.0016416236750778227,0.002950269133924179,-0.09297304078244928,-0.004044488850731616
0.011000000000000003,0.18560071730113464,-0.18671355754603727,0.001634281631159369,0.003089594658366634,-0.09553513857795334,-0.010640912711750104
0.012000000000000004,0.18560385983982491,-0.18681506752161464,0.0016384105719148773,0.0031954720587700457,-0.10748337368564659,0.018896778825530668
0.013000000000000005,0.18560704540621714,-0.18691505375786543,0.0016324127034913084,0.003175642425192719,-0.09248779842811113,-0.030894013662612397
0.014000000000000005,0.1856101955447,-0.18700511568395217,0.0015958784455824139,0.0031246188135968206,-0.08763531020093113,-0.042174292471921754
0.015000000000000006,0.1856132798861359,-0.18709563026362033,0.0015680367489703132,0.0030440463092926474,-0.09339297675567867,-0.013509335006057343
0.016000000000000007,0.18561622319283846,-0.1871791024703821,0.0015312589327866246,0.002842548916142054,-0.07355077703437134,-0.06004596202430232
0.017000000000000008,0.18561895198320513,-0.187248453455856,0.0014691655860614968,0.002615014246053405,-0.06515107551549609,-0.06413886847003088
0.01800000000000001,0.18562144095225508,-0.18731525869523455,0.0014245788400061674,0.002362903612125117,-0.06845907397476433,-0.025033595673779465
0.01900000000000001,0.1856236195521519,-0.1873729546564694,0.0013825813467090468,0.001994280042366883,-0.04693261235728218,-0.05896032676892256
0.02000000000000001,0.18562547986224925,-0.18742173712328886,0.0013447421329191055,0.001726324299455538,-0.05063215133602237,-0.01671708551007759
0.02100000000000001,0.18562701478588925,-0.18746178407482825,0.0013124783605345895,0.0013435115131798547,-0.02946163016738709,-0.04780956381536291
0.022000000000000013,0.18562822203586848,-0.18749365400424303,0.001287994240337381,0.0010709778888178811,-0.03427811386744817,-0.0011580255348175982
0.023000000000000013,0.18562909973108346,-0.1875177495018886,0.001272910450134937,0.0006844053962235362,-0.013912747976535881,-0.02900923469457839
0.024000000000000014,0.1856296462014525,-0.18753425440483154,0.0012680683737422214,0.00040853081678489535,-0.019096892086146938,0.01932502529348853
