pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.18558,-0.18558,0.0,0.0,0.0,0.0
0.18557818584398614,-0.18551434011813567,-2.6137570351469145e-5,-0.0002128429469508531,0.0036173059561243033,0.011064259571070765
0.1855758534654045,-0.1854951330028359,0.00016879190570904667,9.727190444757338e-5,0.009610899481469922,-0.04369432855742564
0.18557908596191913,-0.18548114413945405,-0.00023445108487895155,-0.00014597630004601402,0.0016101605276331592,0.010437061963493094
0.18557418770967787,-0.1854269674901933,0.0001189948959333631,-8.170353387761706e-5,0.017006124282133495,-0.049594550396934355
0.18557682855678903,-0.185424320127179,-0.00018060126226584355,5.27644902009782e-5,-0.001071972380077923,-0.002261429781182963
0.1855768879107953,-0.18540326889692552,-0.00026390226651970674,0.00016834603203976886,0.011711024226941539,-0.05922703905919272
0.18557687033589276,-0.18540880601619078,-0.00025062928261898116,-0.0002996110779518894,0.008812364058070574,0.0022105922141457657
0.18557635203128592,-0.18538308070182388,-0.000288266349914531,0.00027302097839833426,-0.008775559438729699,-0.00012218594471995995
0.18558440656082123,-0.18561102809742527,-0.00040001566494786927,0.00046353384663079224,-0.0202392968057195,0.018040223407137703
0.1855901918733362,-0.1857898610004396,-0.0004375603534793602,0.00012531873608880216,-0.0131526504808532,0.030765870849988025
0.18558716211567805,-0.18571402046957597,-0.0003780884872717699,-0.000315587998780266,-0.0007580270032738659,0.03711772775434356
0.1855872090241501,-0.18576390103817322,-0.00020869741542877456,0.0008223987663454202,-0.013195607719458638,-0.04472438364688416
0.18558941871429413,-0.18584084214558863,-0.00018347550016032386,-3.965207936990176e-5,-0.0076610785725908185,0.03136755002147104
0.1856015548654646,-0.18610738900355903,-0.000586443173972712,0.0003074370576037569,-0.01626581065269893,0.022837310992557848
0.1855965181825009,-0.1860036165988231,-0.0003674040559821611,0.00096085400817543,-0.02065786738154618,-0.03264125934767525
0.18560407638009513,-0.18620218567532865,-0.0004784173526668194,-0.0004187377840126845,0.008508373859007394,0.018787630401631776
0.1856107201507064,-0.1863537317006496,-0.0006316785924520331,0.0008425282057937131,-0.01272264590743229,-0.04577958199588374
0.18560817531853985,-0.18636853032723727,-0.00023176631926770958,-0.0005575326227864257,0.025762649073978943,-0.02325349401175062
0.18561819422817805,-0.18667713177899525,-0.00016986713541240655,-0.00022717108223585387,0.007610948699791872,0.0038946306929953083
0.1856194497621061,-0.18672344987315848,-2.498242346016413e-5,0.0009073546270835048,-0.02749876219603745,0.001980834761288781
0.18562161629845322,-0.18679834781724072,0.0001422209261475866,-8.456471833312265e-5,-0.012293738460074397,0.060079296013954876
0.18563183325617602,-0.18700297164388568,-9.491012051694798e-5,0.0006021785074064922,-0.02251735293776837,0.021036895394868905
0.1856350722213954,-0.18709825674058675,8.499962967751918e-5,0.0005383118954681755,0.0034731467141070824,-0.05995135036480354
0.1856476123299326,-0.18739746191971565,-2.199321887824733e-5,0.0003690530791093943,-0.008041801048261063,-0.00012088289422890022
0.18565353088974565,-0.18754547936764657,0.00011329247753592167,0.0004758212234959532,-0.031505697173059725,0.07136505690891035
0.1856609355199615,-0.1877294765057741,0.00025244938030595645,0.0002780369829652129,0.009744877378991957,-0.04726408530278983
0.18566826031245215,-0.18792669445813573,0.0004910712690233449,0.00012300057372284843,0.0041809807959222785,-0.008659337626164961
0.18567816391843112,-0.1881985510625451,0.0007529647532969844,0.000654819404072851,-0.0018537547003630384,-0.04392937061710354
0.18568924434394918,-0.18838919944367105,0.0006505426787320383,0.00029607727952850793,0.006802686835554999,-0.03193441348999174
0.18569534031419924,-0.18849973933757083,0.0008750384252636637,0.0008091784620583567,-0.0030255406912403,-0.05142945022914046
0.18570448604486395,-0.18875962188148293,0.001333477319477814,6.419560561317857e-5,-0.019510554895711102,0.09029146331105456
0.18571991501324703,-0.18910265713731023,0.0014495979018119185,0.001213327124749732,-0.043706591946010745,0.05021378634133747
0.18573286461949245,-0.18931184472821672,0.0014267570418453172,0.0009539949728553676,-0.0162592477728811,-0.013193927462448346
0.1857494959781476,-0.18968236525493687,0.001617150833759841,0.00048385656637827036,0.005181989048984779,-0.032672866729698824
0.18576172729254833,-0.18989508392916685,0.0018127115644735415,0.0007077143330665954,0.007692896718554484,-0.06246526897753541
0.18578081400722235,-0.19021378570231373,0.0016886370330323776,0.0010005683200159877,-0.017503269356835518,-0.004224705918544418
0.18579880824395986,-0.19054100168647572,0.001782076753459454,0.0008266393193516994,-0.020597797594643887,0.029213285408762734
0.1858170457767259,-0.1910353366070258,0.002503377496246756,0.0013812453128191995,-0.03996000062164091,0.039185617054009685
0.1858375199515064,-0.1914547287439353,0.002796160768004388,0.0006657468739299602,-0.011551732740651898,0.023514147212505356
0.1858572696709127,-0.19183412556629062,0.0031174471631322084,0.0012641520494996066,-0.04310612113757863,0.07131957724607685
0.18587893571213995,-0.19231667370794364,0.0036708769751514123,0.0013965667827282816,-0.04831379624483177,0.0792668356328683
0.18590509712613326,-0.1928714263231787,0.00406843756785766,0.0009003061229355768,-0.02030065330133179,0.04127913849558295
0.18593071232947023,-0.19343288608778522,0.004646897618265373,0.0014311588866405766,-0.02194975042859552,-0.006474339210343889
0.1859542757946216,-0.1939277019037363,0.005319013363904773,0.001542315027450343,-0.033523552226815564,0.026710280115552987
0.18598182652682643,-0.19451846549011806,0.0059901617467743844,0.001227655497199236,-0.012115054643104705,-0.007648568607839401
