t,pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.0,0.18558,-0.18558,0.0,0.0,0.0,0.0
0.001,0.18558047774091038,-0.18569090159058205,0.00033060586804701197,0.0009559736177374653,-0.2217982752991945,0.6611942668814186
0.002,0.18558181526125367,-0.18599801199184918,0.0012447712395909061,0.0017200963305000815,-0.39240807449205484,1.1670870908917217
0.003,0.1855837878959519,-0.18644000817836112,0.0025558460547595173,0.002225984182583602,-0.4915619053594118,1.4549898953257814
0.004,0.1855861163203226,-0.18693964542298555,0.0040279551092391105,0.002430906259157869,-0.5076856065969801,1.4891452830407923
0.005,0.18558849376715428,-0.18741316765582205,0.005405142949574784,0.002323198017640952,-0.43933223738025473,1.265152621103532
0.006,0.1855906193696302,-0.18778052696649508,0.0064430065767575664,0.0019268497344151784,-0.2953655360189705,0.8105164717250637
0.007,0.18559234522173876,-0.18799988062405437,0.0070123311638481105,0.0015241743117115046,-0.14333014225397075,0.32810080766383304
0.008,0.1855936984416317,-0.18807275011056265,0.0071150383529814745,0.0011821343763714807,-0.002406259796529046,-0.12269278040853482
0.009000000000000001,0.1855947709487326,-0.18801920045401127,0.006810484600399002,0.0009631318899773097,0.10950040700957091,-0.4863988396319777
0.010000000000000002,0.18559571042459394,-0.18787545969125008,0.006208104324862591,0.0009161565301113947,0.17797053291496562,-0.7183293514208008
0.011000000000000003,0.18559670363425831,-0.187689541521823,0.005453875354657844,0.0010704155071819639,0.19385278833329223,-0.7900877131675741
0.012000000000000004,0.18559795507198895,-0.18751541150330114,0.004712274265977439,0.001432329774238607,0.15439496842104866,-0.6930743677213393
0.013000000000000005,0.18559966433926664,-0.18740641738223204,0.004145947806002167,0.0019859113331175938,0.06358453926059195,-0.43954844670751314
0.014000000000000005,0.1856018948148706,-0.1873840642643123,0.0038221820287063987,0.002474892317468787,-0.018882788825210394,-0.20796662312814698
0.015000000000000006,0.18560456658066382,-0.1874353387642747,0.0037046070928855824,0.002868601769122717,-0.08366707658757153,-0.0271783016194882
0.016000000000000007,0.18560757234066283,-0.1875389086293462,0.0037311597695322465,0.0031429224719498505,-0.12347091586071271,0.08028050422858576
0.017000000000000008,0.18561078538235454,-0.18766761443531046,0.0038217878011363323,0.003283150826731585,-0.13393771209035785,0.10096874496546353
0.01800000000000001,0.18561406995579952,-0.18779167861818918,0.003888374847810998,0.0032859626176115157,-0.11418801039938474,0.03219978976105527
0.01900000000000001,0.18561733764907257,-0.18789979728393705,0.0039015298130956467,0.0032494023068233,-0.10204764196338714,-0.005892462839929346
0.02000000000000001,0.18562055163057636,-0.18800033812042016,0.003894277957844128,0.0031785419371826687,-0.09903273880005953,-0.008612693275924706
0.02100000000000001,0.1856236779364615,-0.18810249654685124,0.0039021977758889864,0.0030740517813081076,-0.10528259316808168,0.024450094811027695
0.022000000000000013,0.18562663638198224,-0.1881973499027187,0.003903242508624639,0.0028428140247242256,-0.08442277073368465,-0.022362402360753444
0.023000000000000013,0.18562934839231576,-0.18827632293821508,0.003876393004539168,0.0025811861174908613,-0.07352256080661494,-0.03133668754871162
0.024000000000000014,0.18563178471373093,-0.18834961219814395,0.003860183280822957,0.00229143684636308,-0.07305515256468446,-0.0010832717878424066
0.025000000000000015,0.18563387123118716,-0.18840956094876535,0.0038362870084161895,0.001881579789457632,-0.046841827170153574,-0.046709163361627025
