t,pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.0,0.18558,-0.18558,0.0,0.0,0.0,0.0
0.001,0.18558038829335963,-0.18566963839311224,0.00026697837351084917,0.0007769047191613988,-0.17927264820405703,0.5339424834347734
0.002,0.1855814649442508,-0.1859155034527241,0.0009981367958726839,0.0013770303015424661,-0.31244552935209613,0.9283346047380598
0.003,0.18558302740188337,-0.18626359295648515,0.0020294823141701833,0.0017483258502780197,-0.38371553744234216,1.1342992258268356
0.004,0.1855848317490348,-0.1866478602127143,0.0031597859462017194,0.0018602884335952102,-0.3847981162045292,1.1262444478645792
0.005,0.18558661686851585,-0.1869982456940753,0.004175451718292079,0.0017093732566224847,-0.31595318168539266,0.9050296445488865
0.006,0.18558813271115454,-0.18724920749915738,0.004876917852059971,0.0013216050240866892,-0.18595629668447144,0.4978629164821285
0.007,0.1855892800073906,-0.18737242768422083,0.0051767554992274865,0.0009726859792920305,-0.06047784595753674,0.10179520710789403
0.008,0.1855901248404278,-0.1873803030648579,0.005110461490058776,0.0007170229622655015,0.04472623241675627,-0.23438008073933872
0.009000000000000001,0.18559078331061052,-0.18729978570270564,0.004758614774917433,0.0006001152359082625,0.11630230973556248,-0.4692943824315708
0.010000000000000002,0.18559140954166647,-0.1871691557168399,0.004236899288177533,0.0006524913664143088,0.14494855327553735,-0.57410822568226
0.011000000000000003,0.1855921788842451,-0.18703339475394942,0.003681795009780913,0.0008861693084329041,0.1265640078489419,-0.5360702470582788
0.012000000000000004,0.18559326900588888,-0.18693873155404778,0.00323370266756075,0.0012939167434155982,0.0627552752251446,-0.3600905178889766
0.013000000000000005,0.18559473135733404,-0.18690230315203923,0.0029461571848401207,0.0016307054101601494,0.010097255298088002,-0.21498552508350618
0.014000000000000005,0.18559648532539916,-0.1869100253277787,0.0027792272410566846,0.0018772003163959443,-0.0255437303443639,-0.1188661974231946
0.015000000000000006,0.18559843417675417,-0.18694293213553687,0.002677913837009807,0.0020204932767066025,-0.04027081158514996,-0.08375614664989299
0.016000000000000007,0.18560051655384147,-0.1869969450420874,0.0026348480506241563,0.00214424980820659,-0.06775484688389277,-0.0023742399567364667
0.017000000000000008,0.1856026632272848,-0.1870656309180243,0.002635391958371015,0.00214908643065427,-0.0696159528113138,0.00346079677335857
0.01800000000000001,0.18560475492516765,-0.18712325006168895,0.0026036369428848014,0.0020343003631731584,-0.045621972861702165,-0.06697027674103175
0.01900000000000001,0.1856067868586113,-0.18717008935872056,0.0025411109563777453,0.0020295580461999955,-0.048056830920589634,-0.058079409631482726
0.02000000000000001,0.1856088026732189,-0.18722523427836232,0.002509037237042818,0.0020020595473799582,-0.062232684425103726,-0.006067413351899057
0.02100000000000001,0.18561073210066092,-0.1872818485732069,0.0024915066365020894,0.0018567833679734094,-0.050995357707568634,-0.02899393118090925
0.022000000000000013,0.18561250343088245,-0.18733256294122916,0.0024709289800935,0.0016858651942662098,-0.050432953208314125,-0.012161265071396254
0.023000000000000013,0.1856140460456588,-0.18737020049837955,0.002430263348052308,0.0013993573960384414,-0.024842195867422114,-0.06916863713499627
0.024000000000000014,0.1856153586890101,-0.1873956501694276,0.0023727400329085703,0.0012259202487021636,-0.026057576325026654,-0.04587556667121026
0.025000000000000015,0.1856164432186211,-0.18741057008742382,0.0023039073332127014,0.0009431398276107284,-0.0037830053761287188,-0.09178663961072882
0.026000000000000016,0.1856173038877171,-0.18741716835382266,0.002230951504996676,0.00077819021072827,-0.009414426651547302,-0.054121477239828776
0.027000000000000017,0.1856179464102232,-0.18741791822287165,0.002161813900512502,0.0005068574393132725,0.007913742533722939,-0.08415026681085955
0.028000000000000018,0.18561837692843763,-0.18741524286780328,0.002104214083395375,0.00035417229040726555,-0.0025638484165083474,-0.03104643258403217
0.02900000000000002,0.18561860101147545,-0.18741120871086964,0.002064699658798212,9.399540945461347e-5,0.01063156079014373,-0.047980356156655184
0.03000000000000002,0.18561862280820995,-0.1874072651347647,0.0020478398837482027,-5.0403633653152333e-5,-0.0027446905088331563,0.01426172148230011
0.03100000000000002,0.18561844445751866,-0.18740406275625965,0.0020556627322973935,-0.00030629695436936973,0.009149510352132354,0.0013836403010720469
0.03200000000000002,0.18561806582690676,-0.18740137265925894,0.0020874047644230923,-0.0004509592893097356,-0.0037689251549816822,0.06209888194343863
0.03300000000000002,0.1856174846107454,-0.18739811657057842,0.002139604717999294,-0.0007114732129117105,0.010281777108493368,0.04229845886510391
0.03400000000000002,0.18561669677599285,-0.1873925042522808,0.002206529294274711,-0.0008641873534586317,0.0009436878342364848,0.09154744011938482
0.035000000000000024,0.18561569730184294,-0.1873822611228774,0.002280878509404451,-0.0011347618635153872,0.019543456588152947,0.05714743536695046
0.036000000000000025,0.18561448112300924,-0.1873649180369749,0.0023546837163164495,-0.0012975860373623427,0.015143477925889855,0.09045958963732792
0.037000000000000026,0.1856131099603232,-0.18734529736912256,0.0024378472167037486,-0.0014447365951360753,0.02409872902240211,0.07586359331869826
0.03800000000000003,0.1856116006930664,-0.187310364903313,0.0024834349230812578,-0.0015737951096199277,0.045766349129389955,0.015310163985131636
0.03900000000000003,0.1856100197982835,-0.1872661898626824,0.002505130077714355,-0.0015879868066358354,0.042583420059660496,0.028079852737965812
0.04000000000000003,0.1856084370568626,-0.18721981573444013,0.0025196182345118222,-0.0015774890667713843,0.050164396699979165,0.0008965688726202715
0.04100000000000003,0.18560692312831972,-0.18717857130002497,0.002544469761540617,-0.001450362000038011,0.03232424762132511,0.048805980695487854
0.04200000000000003,0.18560548122886708,-0.18714217648912115,0.0025783532835040243,-0.001433433051930785,0.040465339712573226,0.018960022461863034
0.04300000000000003,0.1856041131301585,-0.18710996335006802,0.0026187547121888635,-0.001302758213208599,0.023961047228402248,0.06184139464568964
0.04400000000000003,0.18560281947061777,-0.18708097418543615,0.0026622824309455646,-0.0012845594640380812,0.034017483352296554,0.025212387256436795
0.04500000000000003,0.18560160018216565,-0.1870540947504024,0.002705081016268979,-0.001154012211890217,0.01974160131275191,0.06038312868590995
0.046000000000000034,0.18560045497986538,-0.18702820603736028,0.0027433024067877723,-0.0011363916184835483,0.03203599620751654,0.016058206634630784
0.047000000000000035,0.18559938385160688,-0.18700233587102094,0.002773576446811197,-0.0010058609030574029,0.01970439550101587,0.04448882519129026
0.048000000000000036,0.18559838748694457,-0.186975791563612,0.0027934226868628685,-0.0009868659201864487,0.03338412761092873,-0.004796860155772962
0.04900000000000004,0.18559746758939422,-0.18694825721831418,0.0028015526833020756,-0.0008529261236635092,0.021684298790334434,0.021056938495377812
0.05000000000000004,0.18559662703293983,-0.18691984364287587,0.002798025471512684,-0.0008281814951875543,0.035142410971682525,-0.02811067519221482
