t,pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.0,0.18558,-0.18558,0.0,0.0,0.0,0.0
0.001,0.18558000001466346,-0.18558000002957922,1.9661213892383724e-11,2.9326915396736178e-8,-5.915791168027625e-8,3.93211424326896e-8
0.002,0.18558000008381403,-0.18558000955075238,2.989595410897383e-8,1.089726310114189e-7,-1.8982648818178087e-5,5.971160069733676e-5
0.003,0.1855799947694611,-0.18557835692667407,-5.087145726071493e-6,-1.0737288354702606e-5,0.0033241377314623863,-0.010293509219064549
0.004,0.18558003382427285,-0.18558592985209876,1.6789976732577374e-5,8.884898833002947e-5,-0.018469592430408494,0.054046531690669454
0.005,0.1855801143212958,-0.18560184905590904,6.294359044792698e-5,7.214078296677645e-5,-0.013367960502105244,0.03825809932154159
0.006,0.18558012100403534,-0.18559953311415722,5.421723376433912e-5,-5.877307170931312e-5,0.01799968842482714,-0.05571033076788991
0.007,0.18558005499286623,-0.1855793226817266,-8.329826119125e-6,-7.324401557159696e-5,0.022420037616397704,-0.06938029532164182
0.008,0.18558003355565825,-0.1855684381046998,-4.3553403809880195e-5,3.0365811471162863e-5,-0.0006515027886430679,-0.0010649160725531167
0.009000000000000001,0.18558006115469228,-0.18556827604292322,-4.7124060133342524e-5,2.4832322112573745e-5,0.000975575143137094,-0.0060762150500211914
0.010000000000000002,0.1855801380891542,-0.18557896444475896,-1.8636111416508627e-5,0.0001290395489812125,-0.022351852448315168,0.06305050661890195
0.011000000000000003,0.1855802604464493,-0.18559934643122583,3.8342423781924544e-5,0.00011567012224939017,-0.018411056322715936,0.05090334615141634
0.012000000000000004,0.1855803114446877,-0.18560239523266045,4.328520461572652e-5,-1.3675319776289243e-5,0.01231356575425512,-0.041018088648236445
0.013000000000000005,0.18558029029312934,-0.18558789299521278,-4.468843034762305e-6,-2.86239682282377e-5,0.016690052502373508,-0.05448735593996896
0.014000000000000005,0.18558031221386811,-0.18558245706430293,-2.5633868158856107e-5,7.246314960807791e-5,-0.005818547930047159,0.012158454289046336
0.015000000000000006,0.18558037973261446,-0.1855869107158217,-1.7647323051098817e-5,6.257345764172355e-5,-0.003088584102124942,0.003814156412789118
0.016000000000000007,0.18558049153948847,-0.18560090856848319,1.8439156208285457e-5,0.00016104358962564883,-0.0249064473246707,0.06835675890063182
0.017000000000000008,0.1855806426267086,-0.1856229785759972,7.80897182518763e-5,0.00014112483505989521,-0.019232441884933085,0.050940982047122364
0.01800000000000001,0.1855807157417209,-0.18562597553322036,8.041915662656888e-5,5.103972119432544e-6,0.013238602250055753,-0.046282276886527585
0.01900000000000001,0.18558071033395035,-0.18560977432915005,2.5061005037363833e-5,-1.591458615216725e-5,0.019162819933900656,-0.06443096323921509
0.02000000000000001,0.18558074253387213,-0.1856012845127011,-7.787087080364578e-6,8.031112923935417e-5,-0.0021837428296599608,-0.001263436762792859
0.02100000000000001,0.18558081628936474,-0.1856017846179875,-1.4146142811815438e-5,6.719990702539348e-5,0.0011834518000665608,-0.011454365431639572
0.022000000000000013,0.18558093205951465,-0.18561149119896597,6.6785884127305115e-6,0.0001643421423494462,-0.0205962026951157,0.05310261972979767
0.023000000000000013,0.18558108672895415,-0.1856295312618483,5.201218163907371e-5,0.00014499214169100977,-0.015483050388112195,0.03756197312867266
0.024000000000000014,0.18558116483332832,-0.18562932165991045,4.271534003388375e-5,1.1218411485693118e-5,0.01590212011038368,-0.056155183788419445
0.025000000000000015,0.18558116726610763,-0.18561119275714308,-2.0162947011195544e-5,-6.347978088706421e-6,0.020354570732138647,-0.06959791719263267
0.026000000000000016,0.18558121105227143,-0.18560234655329116,-5.551469902120831e-5,9.391630247475154e-5,-0.002662756282684007,-0.0011036726300898243
0.027000000000000017,0.1855813003985372,-0.18560415483141499,-5.906791082432861e-5,8.477596731376849e-5,-0.000953823777834406,-0.006002605666785643
