pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.18558,-0.18558,0.0,0.0,0.0,0.0
0.1855796268650593,-0.18554377136701275,-8.352865126564092e-5,-0.00019658809663607022,0.022741303404212928,-0.05685518796351645
0.185580430290712,-0.18553767824153564,-0.00019091894715520745,-6.68990730048143e-5,0.002279686492719995,-0.0004638368502952596
0.1855786333374135,-0.1854855060333465,-0.00017145066732420161,-0.0003033420516909951,0.005761153841926747,0.013686723606664418
0.18557139058132685,-0.18531260726424983,3.624186717797929e-5,-0.00019517699407733036,-0.001221867038210125,0.02623020840629307
0.18557244400088282,-0.18534507714144607,4.029765282660496e-5,0.0003558123620014152,-0.0177473104993409,0.022289854543957918
0.18558154650580702,-0.1855981805561068,-9.165055712116195e-5,0.0004547417394429156,-0.01520117588046742,0.0019055254792064167
0.1855849903345181,-0.18569423005123006,-0.0001521647472125365,-0.00011183832557535847,0.0005629736265202459,0.00975188547493654
0.1855782777825279,-0.1855536602943744,9.436210498571563e-5,-0.000246370017600135,-0.009319119225121245,0.059292937743417234
0.18557789256340684,-0.18549400834331053,-6.84634510489997e-5,3.539835867327001e-5,0.007596969886970842,-0.030162373479619517
0.18557516563574164,-0.18542543772502396,-4.972830839126575e-6,9.23787962558911e-5,0.0014306497047528064,-0.015030457454347751
0.18557449807629664,-0.18547120329002897,0.00022490735809778433,-0.0006432217476060418,0.009578272232222249,0.037676546798360154
0.1855756553212004,-0.18548745889759558,0.000154181433381713,0.0006329779275929606,-0.015240375746325762,-0.01726086531354765
0.1855747927233048,-0.18540595394305864,-3.9958638760161646e-5,0.00011415178810284844,-0.013476664414455171,0.03364784864777213
0.1855821122431173,-0.18558784421000907,-0.00022857197128412553,0.0002975672875012967,0.0032601266480957332,-0.04485843928979697
0.18557493729227964,-0.18542415096967796,-1.7774201467414132e-5,2.162858746587023e-5,-0.018375143356188596,0.0607286493146911
0.1855845296371103,-0.18562242278443408,-0.0004014241423370588,-0.00022076839306974864,0.029183326096356408,-0.07750802394925578
0.1855782669018948,-0.18543193538310576,-0.0003831600883721069,0.0002014562429933154,0.0029773530516676084,-0.03291966174171961
0.18558079496926425,-0.18553093206885973,-0.0003321505965034276,-0.0005338934014737959,0.02722219074613657,-0.035855415753820195
0.18558282866038864,-0.1856055086309271,-0.00030729596603225513,-2.463602184979742e-5,-0.013266971170263956,0.0479793340378983
0.18557274983919403,-0.1854096382644908,0.00012048668933136198,-0.0003924355509749784,0.00826979594310008,0.014736265198688404
0.18557611338976954,-0.1854983568519786,5.7839603811501246e-5,0.0007223411913689622,-0.021671392188709983,-0.004873325000455611
0.18558765360607948,-0.1857800582564024,-0.00025179981168323504,0.00013959318777836385,-0.013446280482407102,0.030252300360756327
0.18557874378618655,-0.18551597459910643,-0.00019348552220383524,-0.0005130774358726308,0.018509011302781205,-0.0074490215560926755
0.18558335485655006,-0.18560098458274765,-0.0004073441072387691,-0.00019464033671442942,-0.008274802357737837,0.04989022384511334
0.18557864525596698,-0.18547087632352793,-0.0003352412341709173,-3.5447437812094924e-6,-0.007040529839581751,0.02505707529907819
0.18558234028118914,-0.18557773748980855,-0.0003663677401288588,0.00039302011352764085,-0.0160597524611517,0.012446444996327917
0.1855905615680283,-0.1858122417589677,-0.0004588231861670748,0.0003881528112980356,-0.01390972236250098,0.005387649584774656
0.1855943354056688,-0.18591402208275856,-0.0005188411227941295,-1.2722838857574408e-5,-0.0017770588868541875,0.007972065880554394
0.18558965115355927,-0.1857671528165726,-0.000493302979757221,-0.00036558293606847445,0.007199783082682184,0.016724782719178734
0.18558187590640757,-0.1855298700103149,-0.0004206954536489431,-0.0002760154868979184,0.0022619902101172896,0.02479131514768731
0.18557985008738015,-0.18546240448788714,-0.0003827675511878739,0.00016548468334323313,-0.012629793176960998,0.027875285537434468
0.18558616947021678,-0.18564126484079152,-0.00041354916606265704,0.0004809523105797906,-0.02230746634312158,0.026321467962753076
0.185594331733928,-0.1858738483521703,-0.0004663886080526473,0.0003278490827419523,-0.016376864590459672,0.022580751093323432
0.18559587418538803,-0.18590790246423405,-0.0004726482566860763,-0.0001249825580420062,-0.0005008946109110946,0.01808806126557585
0.18558966974107063,-0.18570684894800485,-0.0004232474485405414,-0.00038121846832331194,0.00933434920271576,0.0132311835466336
0.1855858099945304,-0.18557077027356908,-0.00039155875858546226,8.775168254501054e-5,-0.007074747502205491,0.018824906368996645
0.1855918397663471,-0.18572863452244065,-0.00042986138134009494,0.0005249815138003923,-0.02271937591522505,0.024602127997754703
0.18559800229913215,-0.18589392576859895,-0.0004601592992103842,8.100469118079668e-5,-0.00780061465658187,0.021955440757503115
0.1855937685475433,-0.18574426417343,-0.0004262294052396302,-0.00040688068755540305,0.011766698534502679,0.008778300918970418
0.18560076317095395,-0.18591316142830983,-0.0005164549157892209,0.0002807757033673953,0.008843977304201245,-0.05679954670096214
0.1855965362062255,-0.18578806527541725,-0.00038315133863004006,0.0003419151483223117,-0.012441749365116599,0.010740373388833185
0.18560310418953782,-0.18585531284834308,-0.000767548266728162,-0.00034009166008546187,-0.003792304599584169,0.055900779564022424
0.18560114436117175,-0.18573218187128304,-0.0008598007513730752,0.0008778218217633861,-0.0069320911474172195,-0.06660511581212751
0.18559911366817272,-0.18564467640765875,-0.0008188023283848514,-0.0004824541298524694,0.020018263804360465,-0.009580525370404368
0.1856103163628313,-0.18588490778036362,-0.001091993094688032,0.0004827967102661273,0.0019467745041011977,-0.053644007638818256
0.18560355793635788,-0.18567759597803826,-0.0009346263139261508,-0.00014129605049965476,0.015128319455117278,-0.029605693004226087
0.18561520026791137,-0.18588279626425314,-0.0013682046009445552,-0.0002656021995492832,-0.007261985853611514,0.0610779283145935
0.1856162536967308,-0.18584392257020232,-0.0014718752643844933,0.0012203142386560282,-0.03421540583539576,-0.008681558554959093
0.18561166180366254,-0.1856791662659342,-0.0013858849427757956,-0.00020864163986303799,0.0037974630955996823,0.0179872849501288
0.1856309682706281,-0.18604042161212692,-0.0021029243392352223,9.042350820533743e-5,-0.004914381561636448,0.01457272900234342
0.1856260901409141,-0.18587917387257988,-0.0019577221168825825,0.0009377255900561789,-0.008658638493087921,-0.06442015440470777
0.18563302209125235,-0.18599549934094387,-0.002144779665755924,-0.0007014236341655477,0.026409245766000265,-0.004905701732661672
0.18564462587061145,-0.18620046668105414,-0.0025209374725890703,0.0003743160955668533,0.01104664794764025,-0.06974790873180858
0.18563892066654128,-0.18597020768849115,-0.002482093297559967,0.0014716214916314135,-0.030836215345471037,-0.044215591429385546
0.18565450127944613,-0.18630910064329378,-0.0028089006704799437,-0.000891748477851921,0.04383030459862044,-0.04206641316241452
0.1856600938041947,-0.18629898700909484,-0.0032170927467769926,0.0003432836936479151,0.014064965421417525,-0.0738098669811711
0.18566342629142724,-0.18626520295857668,-0.003437653839919625,0.0004586377364180864,0.009150958328918893,-0.06818835393321555
0.18567394601135756,-0.1863446235729037,-0.004035268417356462,8.080944715302532e-5,-0.013931610754113675,0.05387497502296526
0.18566963619213284,-0.18619466810389007,-0.0037661295478224914,8.262476463490206e-7,-0.0011350410877607883,0.020441253705502996
0.18567983659991133,-0.18629249305769738,-0.004206244395530064,0.00037462254872855437,0.006232733928588876,-0.04511141293365499
0.1856830940816579,-0.1862701348124302,-0.004277421158675088,0.00024909234896072286,0.003451972570146544,-0.020323597836115526
0.18569111267243182,-0.18637736755158374,-0.0043979642764264675,0.0002723191339160949,0.015266360308607424,-0.06249516653307118
0.18569776262471885,-0.1864151132410635,-0.004583451186646012,0.0007009278128620298,-0.014528263487443393,-0.005484993720339714
0.18570076407960595,-0.18633798696752454,-0.004740193220037115,-0.0001835846001374301,0.00985256087460338,0.00894936970374746
