pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.18558,-0.18558,0.0,0.0,0.0,0.0
0.18558039244860952,-0.18554608725775532,-0.0001598641950647181,7.424180397948402e-5,-0.008160157373558383,0.020060952311531002
0.18558067472645834,-0.18554724795676328,-0.00018575979582361515,4.6608845475550585e-5,-0.01242128133311677,0.03787763456944467
0.1855801024177544,-0.1855350178315981,-0.0001621611465391306,3.120098237430462e-5,-0.017252792549277154,0.05637056288394166
0.18557934700140963,-0.18552585368958724,-0.00010572706716308065,5.532746385145266e-5,-0.020405120252580476,0.0646922273020252
0.1855793058050583,-0.1855379929662226,-5.3214322277893705e-5,9.747191431598474e-5,-0.019838372609426252,0.05811127713515738
0.185580100048751,-0.18556669475815404,-3.566288839376848e-5,0.00010831217343967587,-0.01514254996339791,0.04066454628114784
0.1855809256723928,-0.1855844932647216,-5.967900203264834e-5,6.6900287058136e-5,-0.008584694104834551,0.022565050619033508
0.18558092963046463,-0.1855690386546837,-0.00010749736693285012,9.108670857661323e-6,-0.004287406998735969,0.014149969595609203
0.1855828319274347,-0.18561144650610684,-0.00016331047503343835,0.0002447742086261331,-0.016211946818080452,0.029403891011085606
0.18558628584816284,-0.18571244390258657,-0.0001883329209863768,0.00017343002728979672,-0.020371005704670774,0.05162431002638681
0.185586824985872,-0.18573652027556162,-0.0001553019664124967,0.0001905719875552027,-0.01710725165454207,0.03875713536790514
0.1855921855384832,-0.18584877002988176,-0.00034459462374711504,8.491685503612334e-5,-0.008980693893292759,0.02239294738025813
0.18558893232779566,-0.18577121031560487,-0.00023383534793819152,-7.471689538612392e-5,0.002615598558598715,0.0006018151026422234
0.18559647440224608,-0.18597027611278136,-0.0003455750423274652,0.0007730661890675113,-0.02240208686573133,-0.00618032860341101
0.18559993999465285,-0.18602914044576122,-0.0004921195174810607,-0.0003888895420877386,-0.0010522757514305485,0.04844177922281697
0.1856095842378418,-0.1862268686213502,-0.0008198976914041649,0.0016796976978953279,-0.03513705066540432,-0.060939894270402875
0.18561356607189294,-0.18630857271236004,-0.0009240092097518908,-0.0004577059441646445,0.0028243392901201115,0.04400417202311031
0.18562617079800361,-0.18658807299066635,-0.001264231430013689,0.000703892390738339,-0.0024795477866207043,-0.06460478296231795
0.18562624354999466,-0.18660360625551128,-0.0011174506648815783,0.0003279543008178819,-0.011850256468861233,0.010902276270801998
0.18564004684107283,-0.18687428048115962,-0.0015671668773905867,0.0007420940449098231,-0.0227530559927331,0.00422396421744702
0.18564662616745345,-0.1869714487417328,-0.0017925447480068313,0.00018488239412302237,0.007020985062960602,-0.03536102113582993
0.18565384294775977,-0.18711975609393222,-0.0018677294334483484,0.0004055798585011091,-0.0013634738797069761,-0.028497789733721725
0.18566163636790672,-0.18728029503658486,-0.001920147223772469,0.0002612462242543383,-0.00016581756949887012,-0.014466086617314
0.1856686909334448,-0.18741225425894642,-0.001940013651547641,0.0008799828807934713,-0.006404520170984709,-0.0583206637962858
0.18568736541190614,-0.1878695936727003,-0.002068094817654408,0.00048354025495970794,-0.002095056635442894,-0.027515467871554497
0.18569846191695571,-0.18802964475234651,-0.002334448611294548,0.001456226687802646,-0.015764160270118843,-0.08397781281240611
0.1857277881617713,-0.18854814865117256,-0.0033128491427981874,0.0004312886319482901,-0.011897024078324383,0.017612406657483353
0.18574425758832147,-0.18877220537284997,-0.003825283128819094,0.0014219945602670892,-0.014271282389119427,-0.07878936600125924
0.18576499987553408,-0.18905347926955957,-0.004531384311285772,0.0012287274723397877,-0.03711685652471203,0.025421975533871266
0.185791282573171,-0.18959251923651949,-0.0048665453990732665,0.0016625470108049924,-0.04007997944035307,-0.007343720509480588
0.18582270451553082,-0.19004421260485949,-0.005971904567426356,0.0014340697979431556,-0.01211402771630521,-0.07376414862301955
0.18585210012995998,-0.19049428573926036,-0.006751175895802991,0.001471172540283871,-0.022737464534626526,-0.03526538030517896
0.18588534897442968,-0.1909749741302042,-0.007720804715984997,0.001852774970995012,-0.015257193750398048,-0.09627043081019439
