qs1,qs2,qs3,qs4,qs5,qs6,qs7,qs8,qs9,qs10,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,w_ori,x_ori,y_ori,z_ori,time_secs
0.20357627390335253,-0.019592313510234476,-0.004514429691345708,-0.0003357486001054472,-0.001129485219461055,0.051113810516476885,-1.0296056427312381,2.3303497080819637,1.8504175829650538,1.3533836127027314,-0.0005852314452414731,-0.0005961461402213095,0.00015732267112392878,0.00019518938484232195,0.0020568817874113366,0.00979159773627197,0.0004823280338191551,0.0011638473183792966,-0.0022551132871119167,0.0056797527517908645,0.9947760378332116,0.1015853281878428,-0.009974621681456656,-0.001250028854525294,0.0
0.20355297618652324,-0.01961678987805308,-0.0045131371010056,-0.00033577113115013167,-0.0011281000771473002,0.05151488940665156,-1.0295857091050993,2.3303954842004755,1.8503227446262667,1.3535827075755822,-0.0005770230924284338,-0.0005880967433247459,0.0001531319590666122,0.00019655604543406365,0.0020642348995508586,0.009830484433047217,0.0005146796591162232,0.0011478929380364087,-0.0024496848234836564,0.004111583921164194,0.9947771053932158,0.10157370696217777,-0.009986715683622475,-0.0012482585111393087,0.03999999999997783
0.20353012374251855,-0.019640833425357735,-0.0045119579065243465,-0.000335776339820533,-0.001126738285602209,0.051917545227991246,-1.0295645384745606,2.3304428083828372,1.8502238855349298,1.353748098216658,-0.0005667305164114953,-0.0005784758835138947,0.00014860724533258108,0.00019804155534732738,0.002071362710661123,0.009869247320658999,0.0005344804823373251,0.0011840395065191747,-0.0025753278523503315,0.0036206034144368455,0.9947781520489603,0.10156230733440487,-0.009998600483601312,-0.0012465646140755388,0.07999999999995566
0.20350762681764853,-0.01966446947694115,-0.004510848570983145,-0.000335759857661999,-0.0011254016107970837,0.052321779895510116,-1.0295427294435187,2.33049109744115,1.850117973368183,1.353849207102918,-0.0005569850572480886,-0.0005680346503508559,0.00014429794259603618,0.0001996462952337395,0.0020784081014506663,0.009907970042507487,0.0005582673711288423,0.001237053069774069,-0.0027041881759537587,0.0019284485032992878,0.9947791822796144,0.1015510848378504,-0.010010286407390642,-0.0012449246561823221,0.1199999999999335
0.20348541560629826,-0.019687710434082493,-0.004509789858188676,-0.00033571915359802503,-0.0011240907562312052,0.052727591688121314,-1.0295204014616584,2.330540559401284,1.8500046709759908,1.3538617593003095,-0.0005493079033314799,-0.0005584693395969203,0.00014071170165799968,0.00020127981998660253,0.002085450948461942,0.009946665808060976,0.0005692489465933233,0.0012870845765027752,-0.002850317393256528,0.0003311244469213109,0.9947801995952664,0.10154000482783657,-0.010021778600534397,-0.0012433287765120048,0.15999999999991132
0.2034634960764055,-0.019710615353230855,-0.0045088531060417875,-0.00033566022253649135,-0.0011228091496617142,0.05313497336139772,-1.0294970386366904,2.330592323184415,1.849887043445761,1.3538973567524106,-0.0005449793772925063,-0.0005527130931329677,0.0001364919499435432,0.00020263803882645683,0.0020925148684749514,0.009985282078556047,0.000596593286337303,0.0013216662714109616,-0.0029877274905410283,0.0015732129836525909,0.9947812033776983,0.10152906981900874,-0.010033110060031103,-0.0012418094172604503,0.19999999999988916
0.20344178267711957,-0.019733262594437556,-0.0045080567127564666,-0.0003355892057507955,-0.0011215569394723045,0.05354392293841627,-1.0294725101381574,2.3306460683078885,1.8497651894320586,1.3540391000608198,-0.000539664462754731,-0.0005483017800982338,0.00013094810801601216,0.00020383521127534865,0.002099424459133966,0.01002381602434563,0.0006350603348669744,0.0013743296288318528,-0.003081880708346585,0.006053539908241866,0.994782197593231,0.10151823703830094,-0.010044320638940918,-0.0012403721696992805,0.239999999999867
0.20342028660280928,-0.019755668516797473,-0.00450746282104413,-0.00033551420746800125,-0.0011203377251301381,0.053954431696229634,-1.0294459045396585,2.3307033549347773,1.8496438049797448,1.3544150030541,-0.0005368071055025876,-0.0005434190797207152,0.00012529245100236248,0.00020485210854197694,0.0021063309721187913,0.010062078002927329,0.0006948846874247335,0.001473835724077019,-0.0030073064153317637,0.01216286173944799,0.9947831815647399,0.1015075117129247,-0.01005542163190083,-0.001239047048734221,0.2799999999998448
0.2033986222985378,-0.019777949120473863,-0.004506934395758711,-0.0003354382561957554,-0.0011191383807494695,0.05436650814996632,-1.0294174406686032,2.330760717096068,1.8495171023748571,1.3549143283027993,-0.0005438404287135852,-0.0005402454316120333,0.00012563686448763663,0.00020603642160329008,0.002113691332256161,0.010100808420285512,0.0007223482334424587,0.0014201174373159682,-0.00329065462721926,0.012148653796089523,0.994784174393971,0.10149670256960597,-0.010066463539227558,-0.0012377619381714318,0.31999999999982265
0.2033767618646102,-0.019799927110230105,-0.004506286931671193,-0.0003353443966050806,-0.0011179549448101078,0.05478015525244,-1.0293888941030453,2.330818624956007,1.8493846807225487,1.355329385968886,-0.0005483405964862592,-0.0005298289482371963,0.00012797505784841438,0.00020764060828179875,0.002121044287040458,0.010139210839946603,0.000701007909576542,0.001478223261075039,-0.0033190147713539676,0.008810582217680494,0.9947851784629844,0.10148579694750938,-0.010077348795478254,-0.0012364342083257868,0.3599999999998005
