qs1,qs2,qs3,qs4,qs5,qs6,qs7,qs8,qs9,qs10,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,w_ori,x_ori,y_ori,z_ori,time_secs
0.021790226580943983,0.14916686120055186,-0.011331386608238132,-3.860567836209625e-5,6.126552095210368e-5,0.054765105596769226,0.2864007835288958,2.189776360244864,2.9319369711135947,-0.9142749296892537,-0.00018324460629698576,0.0007518945536342125,-4.10668406284749e-5,-0.0016592133883087765,0.00016913255609739858,0.010061879752945738,0.000498654281266569,-0.0005184372722732134,0.0017850097229123421,-0.025033320832252823,0.9971401548947326,0.011286582821278235,0.07444712882745974,-0.006461389484827299,0.0
0.021782818621859316,0.14919660389265643,-0.011332564545169965,-4.4437898816547335e-5,5.931599573261503e-5,0.055173791522205834,0.28642295956204883,2.1897521719326853,2.9319965207993572,-0.9152363012786131,-0.00017768278037427827,0.0007350480909646072,-4.864475698869676e-5,-0.001665077013428136,0.0001693562752625641,0.010099685254259033,0.000629776565942806,-0.0006733307162858966,0.0012453780129094267,-0.020643591770516338,0.9971390838176788,0.01128300523714789,0.07446197505993295,-0.0064618562528426125,0.03999999999997783
0.02177548096305613,0.14922578885811005,-0.011333913487137862,-5.0258408627312447e-5,5.7350217615582934e-5,0.05558400458505707,0.2864496295099056,2.189724852902665,2.932040686044412,-0.9160310734203533,-0.00018259957506793091,0.0007210080310723667,-4.947139648598162e-5,-0.0016708054848382993,0.0001699846131804083,0.010137372685802067,0.0006476555094830119,-0.0006913402520323934,0.0009273531875692255,-0.024787000814052884,0.9971380323608573,0.011279467744086677,0.0744765420209425,-0.006462407874068922,0.07999999999995566
0.021767913825219316,0.14925434923010433,-0.011335255723534398,-5.6073104284329005e-5,5.538298433013963e-5,0.055995744211372225,0.28647569078634155,2.189697410735722,2.9320738256113974,-0.9170881156140296,-0.00018566250333817568,0.0007047997325689457,-4.7128576801256775e-5,-0.0016765711564032345,0.0001706732168637298,0.010175115302856244,0.0006550667665970711,-0.0006598449036211378,0.0007992138203428169,-0.027311830604295373,0.9971370052956696,0.011275814103820881,0.07449079834488055,-0.006462944237902599,0.1199999999999335
0.0217601651848927,0.14928217097240157,-0.011336469578914347,-6.188243165202797e-5,5.341889974252383e-5,0.05640901313875801,0.2865003126226684,2.189673094842854,2.9321070062989536,-0.9183785444683031,-0.00019097502651513413,0.0006833413215416358,-4.456211631893257e-5,-0.001682591921923989,0.0001715400750394502,0.010212962081742629,0.0005863885782066487,-0.0005844079085177038,0.0008212455364957269,-0.03686079949836266,0.9971360070121493,0.01127206342668147,0.07450468770822977,-0.006463405872358036,0.15999999999991132
0.021752418164684092,0.1493090480472569,-0.011337717964939951,-6.76995813848909e-5,5.1450672688133505e-5,0.056823822624432925,0.2865246064847931,2.1896485003934454,2.9321376935343406,-0.9198376775349901,-0.00018433815090798227,0.0006598824232644596,-4.562704614013412e-5,-0.0016887518274546244,0.00017193739519247972,0.010251104701298442,0.0006777229338264722,-0.0006237708399744148,0.000825911008596978,-0.030176644641144234,0.9971350436559094,0.01126831257960869,0.07451810587711877,-0.006463879749984435,0.19999999999988916
0.021744911222262582,0.14933498653316843,-0.011338905529624414,-7.35179013056406e-5,4.9471256459423794e-5,0.05724017914236409,0.2865535266859428,2.189625271430983,2.9321796481375966,-0.9207966528831679,-0.00018400257147804805,0.00063422912974015,-4.167408602341712e-5,-0.0016949954762985962,0.00017262938082171424,0.010289358112849666,0.0007508458316222898,-0.0005785311244716099,0.0011886515563971321,-0.018854309470264806,0.9971341139841399,0.011264676910733556,0.07453105564998587,-0.006464327254983088,0.239999999999867
0.021737216957232148,0.1493597911192977,-0.01133994444162147,-7.93563204172854e-5,4.74989642978554e-5,0.05765809185803338,0.2865820583058999,2.189603567035949,2.9322357084763735,-0.9215849862422898,-0.00019156125386855216,0.0006034338569701604,-3.7854512480880114e-5,-0.0017017851363058294,0.00017368338666998894,0.010327824814405948,0.0006868270195954585,-0.0005399397493741854,0.001576351941428013,-0.019647799774397703,0.9971332279983502,0.011260939583385917,0.0745434415273323,-0.006464687660733596,0.2799999999998448
0.021729337103732076,0.1493832983380976,-0.011340949040842983,-8.523413737379388e-5,4.553481548221883e-5,0.0580775766210869,0.28660901134294087,2.189579761905004,2.9323026138734125,-0.9222937822805065,-0.00019289385639295573,0.0005716781910593268,-3.75909143681945e-5,-0.001709038926108309,0.00017451124604229819,0.010366671806949721,0.0006960059594837304,-0.0006810935452212787,0.0017395269638595004,-0.011605368164675722,0.9971323914429401,0.011257105324942769,0.07455518136061386,-0.00646501719041938,0.31999999999982265
0.02172125723808718,0.14940561382628098,-0.011341902040289082,-9.11624165966791e-5,4.358071244442344e-5,0.05849864593385809,0.2866346281929026,2.189549865131033,2.93237507425044,-0.9227631865426194,-0.00020652289612265205,0.00054305879358183,-3.274943012508189e-5,-0.0017165356917263751,0.0001758959151509021,0.010405637300397827,0.0005321902770834315,-0.000758603949263463,0.001980319875678035,-0.017162709773756845,0.9971316005317221,0.01125316655394448,0.07456632796258438,-0.006465307241881377,0.3599999999998005
0.021712652546278462,0.14942674512359322,-0.011342753407730164,-9.715090377991305e-5,4.165420808243307e-5,0.05892130879190196,0.2866512141505143,2.189517653090933,2.9324586381739035,-0.9237824442733203,-0.0002176683452571049,0.0005132847273765129,-3.272081920280748e-5,-0.0017243744313651889,0.00017726314606455922,0.010444922107374981,0.0002750402617683632,-0.0008485989542788179,0.002181947585532988,-0.03687578796728181,0.9971308569904566,0.011248959480203158,0.07457688642498735,-0.00646552080229737,0.3999999999997783
0.021703951936699887,0.14944680020783566,-0.011343716346488723,-0.00010319701328146013,3.9739373134234956e-5,0.05934557884720058,0.2866608487257421,2.1894830204600026,2.9325565696269753,-0.9253589511084652,-0.00020874378641521634,0.000488453709032157,-3.707672152998112e-5,-0.0017317729140186148,0.00017788425309884882,0.01048459301577,0.00023590709737184387,-0.0009006790568560426,0.002717147175588473,-0.03894143010860979,0.9971301537003512,0.011244706153018837,0.07458690799783546,-0.006465780723834056,0.43999999999975614
0.021695572820271417,0.1494658917603666,-0.011344921097221496,-0.00010929602754376972,3.7815415234460676e-5,0.05977146870382403,0.28667008217791784,2.1894438720904814,2.9326728947515486,-0.9268988880390914,-0.0002017064243002932,0.0004660902767098079,-4.3068437329545165e-5,-0.001739421038772236,0.00017839524850299976,0.010524508822276981,0.00023063149048951375,-0.0010602451324108037,0.003090314552176778,-0.03757475570252365,0.997129483700106,0.011240619810211174,0.07459644678098253,-0.006466168099755037,0.479999999999734
0.021687363621542607,0.14948420445475036,-0.011346414974508503,-0.00011545419358042382,3.5880331168281365e-5,0.06019898670827654,0.286678867582328,2.1893966909477602,2.932799634574018,-0.9284435532454104,-0.0001960171739152685,0.00044871693951880893,-5.0916155869431306e-5,-0.0017472011297302386,0.0001787769012529267,0.010564600304343663,0.00023884758254413957,-0.0013143166164585067,0.003237013348018906,-0.036764310939838105,0.9971288408037396,0.011236627096174666,0.07460559507347693,-0.006466701835119473,0.5199999999997118
0.021679412589630378,0.149501975414794,-0.011348186338172826,-0.00012166284768536276,3.392532779330166e-5,0.06062813711202033,0.28668981297231944,2.1893420038947076,2.9329399878641875,-0.9297832806122368,-0.00018848654370995545,0.0004366002143622736,-5.676065212957264e-5,-0.0017545899139177602,0.00017899505891347947,0.010604791282140268,0.0003121513667761588,-0.0014577568190036632,0.003713781531242778,-0.030088779639414177,0.9971282157037216,0.011232772152020714,0.07461447088017972,-0.006467380657151302,0.5599999999996896
0.021671631279941303,0.14951926068215793,-0.01135019572663711,-0.00012792267373062995,3.194891569412979e-5,0.06105892454188738,0.28670334127483443,2.1892800005602306,2.9330965495581762,-0.9308702891764483,-0.0001855967265372298,0.00042598729239975937,-6.042053038667629e-5,-0.001762127677689094,0.00017928808156974328,0.01064507530863175,0.00037532812586611063,-0.0016340011369373778,0.0041535197221188435,-0.02235131937521337,0.9971276069382121,0.01122900954856897,0.07462310265113677,-0.006468181889124321,0.5999999999996675
0.021663791195294317,0.14953614327455167,-0.011352268123931341,-0.00013423710901624728,2.9959685871922556e-5,0.061491351644586655,0.28671793131459106,2.1892110302555077,2.9332709011699145,-0.9317044912945852,-0.000191837092872507,0.00041643840410002746,-5.9804765149131146e-5,-0.0017698887502059781,0.00017994709454624818,0.010685383553315915,0.0003419521380001795,-0.001806964602454544,0.004570727916816219,-0.02024569752565694,0.9971270132597636,0.011225219038020585,0.0746315334992944,-0.006469010183570562,0.6399999999996453
0.02165566573158804,0.14955271487220007,-0.011354339946104793,-0.00014061360671300077,2.7967542922529964e-5,0.06192542136395301,0.2867302337529117,2.18913399155396,2.933457782692655,-0.93256047230636,-0.00019755573241922954,0.00041049378974604563,-6.082350390975489e-5,-0.0017777785638195594,0.00018058957924249836,0.0107257726933812,0.0002909444848113265,-0.0020606617858392757,0.0047464795351904185,-0.020772057345036007,0.9971264327230177,0.011221285493485318,0.07463981022404607,-0.006469825860177599,0.6799999999996231
0.021647448860175642,0.14956919917384628,-0.011356438581525415,-0.00014704878711764392,2.596559102191369e-5,0.062361135794465915,0.2867428581507322,2.1890458570194484,2.933650381110475,-0.9331650842538247,-0.00019745669462855705,0.00041259004800146804,-5.9854866948375136e-5,-0.001785284942362297,0.0001810565315431956,0.010766163568668212,0.00035080200311707213,-0.0023138461728659724,0.004961232141708006,-0.00788133139012794,0.997125855790578,0.011217307186635448,0.07464804357376524,-0.006470650971710136,0.719999999999601
0.021639097946944602,0.14958583097504982,-0.011358389646922207,-0.00015352479420124604,2.3959609614772855e-5,0.06279848830733659,0.28675580213025703,2.188952486250968,2.933860891338466,-0.9334329786981405,-0.0002070001178456143,0.0004148992357585367,-5.523350607740552e-5,-0.0017925810929283201,0.00018198248221358278,0.010806414255641108,0.00026278712623384884,-0.0023555468376859207,0.005548473110812975,-0.009441759985049121,0.9971252744873601,0.01121325692245121,0.07465635172582695,-0.006471398201912448,0.7599999999995788
0.02163029543059008,0.1496024635949845,-0.011360270494279671,-0.0001600466333444218,2.196299608748781e-5,0.06323747849273137,0.2867617514059822,2.188858644830453,2.9340944076611413,-0.9342700758869267,-0.00021642885902609546,0.00041423102263684345,-5.897469729258736e-5,-0.0018001169960473252,0.00018284387864405465,0.010846751715676055,5.134231849042753e-5,-0.0024046977500582546,0.005958346779927366,-0.03332168512004797,0.9971246958252757,0.011208978906980945,0.07466466214326457,-0.006472093497953487,0.7999999999995566
0.02162150389412338,0.14961932640571154,-0.011362557979292273,-0.0001666084493561508,1.9947378050354033e-5,0.06367811025516687,0.2867645769434043,2.188758870896689,2.934334040636975,-0.9357903053135934,-0.0002028080553852657,0.00042931538636295925,-7.303739572512819e-5,-0.0018068023853889481,0.0001825402241782315,0.0108871496263227,0.00014666090773000025,-0.0025713908988580854,0.0060470422374860906,-0.03858882077797879,0.9971241070886502,0.011204722127235583,0.0746730850147495,-0.006472993055275876,0.8399999999995345
0.021613429225326143,0.14963715862844604,-0.011365457639143772,-0.00017315942779615846,1.7870276100290664e-5,0.0641203693538624,0.2867773390248725,2.188654519623651,2.9345804630866112,-0.9370871195874801,-0.00018348586713886188,0.0004598782137658313,-9.036499401128076e-5,-0.0018122836864990074,0.00018155922753626094,0.010927219986402349,0.00045105000615867105,-0.002650948982122617,0.006165810977372839,-0.032443795952487954,0.9971234760071034,0.011200847988224558,0.07468198545737827,-0.006474229529465276,0.8799999999995123
0.02160593167842342,0.14965647765668874,-0.011369217097248719,-0.00017966781337088665,1.571126821885058e-5,0.06456423330491298,0.28680291515511036,2.1885464388309757,2.9348210186104042,-0.9384343454497348,-0.00016054145182271606,0.000504299950023907,-0.00011762131436521243,-0.0018167601704241743,0.0001797475393449681,0.01096683027160603,0.0008867376685417856,-0.0027440034006925565,0.005849143704221907,-0.03188833198401082,0.9971227831972173,0.0111972973331172,0.07469162049338855,-0.00647592383683299,0.9199999999994901
0.021599321684653457,0.14967790667645442,-0.011374142680460305,-0.00018608081110809695,1.3427335504093873e-5,0.06500967100187556,0.28685086536250143,2.188436795023752,2.935047125386354,-0.939609376631456,-0.00013147332377487584,0.0005624077416909578,-0.00014962813951932723,-0.0018196700354822834,0.00017693726592511784,0.011005765106105193,0.0015614248012279352,-0.0027012476786215925,0.00551831075318701,-0.024521373321040516,0.997122002593841,0.011194237904213795,0.07470229810341132,-0.006478243516652027,0.959999999999468
0.021593654752328766,0.14970177278076663,-0.011380366498553387,-0.0001923448481043822,1.0983109665679435e-5,0.06545664392101515,0.2869290120577557,2.188332848708497,2.9352632574211146,-0.9404954174783657,-0.00010907220948864693,0.0006229299200386624,-0.00018394076352873693,-0.0018214417258932223,0.00017353146392338242,0.011043896481557099,0.0023187730882355227,-0.002468378523827567,0.005268636842677025,-0.02517649317607471,0.9971211211851462,0.01119170313271308,0.07471418044528369,-0.006481258200076254,0.9999999999994458
0.021588770117804627,0.1497280913450468,-0.011388045713346184,-0.00019842512536107372,8.34854711578526e-6,0.0659051153817716,0.28704220637801936,2.1882388330619267,2.9354664930210306,-0.9412741684947268,-7.837528322666004e-5,0.0006846901077492156,-0.00022427276697085802,-0.0018221133047547188,0.00016889603529493275,0.011081345423847448,0.0033817051913432503,-0.002229751835783146,0.004865532361652779,-0.011681733729381272,0.9971201387397073,0.01118961881138349,0.07472727482409257,-0.006485040318102207,1.0399999999994236
0.021584650744318132,0.14975700269947848,-0.011397340679612988,-0.0002042800051660903,5.483654552074158e-6,0.06635504552230799,0.2871999326260703,2.188156487578574,2.9356498741236234,-0.9416386191312741,-5.882459744326766e-5,0.0007507082725382493,-0.0002672561948444797,-0.0018216573793931048,0.00016362666494547883,0.011117830456557074,0.004531151133685122,-0.0018814906017317662,0.004253685117972866,-0.00709569533786227,0.9971190495254664,0.011187982822674377,0.0747416503582072,-0.006489669908527679,1.0799999999994014
